SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE,HAS_PYRADINONE,RDMOL,ORTHO_C_1,PYR_N,ORTHO_C_2,META_C_2,PARA_C,META_C_1,N_TO_PARA_STERIMOL_L,N_TO_PARA_STERIMOL_B1,N_TO_PARA_STERIMOL_B5,FRACTION_VBUR_N_3.5,FRACTION_VBUR_PARA_C_3.5
COC(=O)c1cc(C#N)c(O)nc1C,0.7539,1,5,4,83.21,22,46.6933,TRUE,FALSE,FALSE,FALSE,192.174,FALSE,FALSE,"InChI=1S/C9H8N2O3/c1-5-7(9(13)14-2)3-6(4-10)8(12)11-5/h3H,1-2H3,(H,11,12)",CONOYSKOLFZPBL-UHFFFAOYSA-N,1475377,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/71408-02-1.html,CONOYSKOLFZPBL-UHFFFAOYSA-N,-41.38265102,6315.819554,150549.8964,121.988588,2.899,3.160899214,0.50303378,0.078601948,0.00388955,0.024390436,-0.019831051,-0.4060218,-0.2898609,0.1951,3.229,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164576030>,9,11,12,4,5,6,7.423578522,1.821140306,5.360721743,0.525927134,0.55674618
Fc1ccc(-c2ccccc2)nc1,2.8877,0,1,1,12.89,21,49.631,TRUE,FALSE,FALSE,FALSE,173.19,FALSE,FALSE,InChI=1S/C11H8FN/c12-10-6-7-11(13-8-10)9-4-2-1-3-5-9/h1-8H,RGEJQSMOUITDED-UHFFFAOYSA-N,46314935,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?YB-4260,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/512171-81-2.html,RGEJQSMOUITDED-UHFFFAOYSA-N,-35.269964,6211.927952,154378.6744,126.187483,2.115,2.924816718,0.584571615,0.018367654,0.001569512,0.018969816,-0.020074139,-0.3813694,-0.2738844,0.2033,2.435,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649bd620>,4,11,12,1,2,3,5.344666582,1.701078078,6.857741815,0.527196701,0.450649925
CN(N)c1ccc([N+](=O)[O-])cn1,0.2997,1,5,4,85.29,20,43.4818,TRUE,FALSE,FALSE,FALSE,168.156,FALSE,FALSE,"InChI=1S/C6H8N4O2/c1-9(7)6-3-2-5(4-8-6)10(11)12/h2-4H,7H2,1H3",VYCJXQFFGALZRE-UHFFFAOYSA-N,53403338,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QI-3109,NONE,NONE,NONE,NONE,NONE,VYCJXQFFGALZRE-UHFFFAOYSA-N,-36.63612335,4864.670024,111170.1683,107.124773,8.59,2.546622579,0.375136891,0.071857907,0.00512656,0.015642144,-0.016718892,-0.3952089,-0.3016222,0.3297,10.642,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169039d20>,3,11,10,6,5,4,5.861020103,1.759861993,5.270294664,0.524319791,0.493652162
C[C@H](NC(=O)c1cccnc1)C(=O)O,0.2845,2,4,4,79.29,24,48.801,TRUE,FALSE,FALSE,FALSE,194.19,FALSE,FALSE,"InChI=1S/C9H10N2O3/c1-6(9(13)14)11-8(12)7-3-2-4-10-5-7/h2-6H,1H3,(H,11,12)(H,13,14)/t6-/m0/s1",BXXVFSAYKXAKAO-LURJTMIESA-N,854407,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QY-7938,NONE,NONE,NONE,NONE,NONE,BXXVFSAYKXAKAO-LURJTMIESA-N,-42.42925445,6802.453692,158752.9303,126.854161,1.462,2.905904416,0.476906462,0.090695414,0.001440355,0.015654317,-0.020538576,-0.3791313,-0.2723413,0.206,1.894,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649c87b0>,8,9,10,5,6,7,5.884930936,1.862722368,8.723772183,0.422125419,0.493972466
O=C(Cc1ccccc1)c1ccccn1,2.507,0,2,3,29.96,26,58.7135,TRUE,FALSE,FALSE,FALSE,197.237,FALSE,FALSE,"InChI=1S/C13H11NO/c15-13(12-8-4-5-9-14-12)10-11-6-2-1-3-7-11/h1-9H,10H2",WTYYKZLGTHPLPZ-UHFFFAOYSA-N,256073,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-2920,NONE,NONE,NONE,NONE,NONE,WTYYKZLGTHPLPZ-UHFFFAOYSA-N,-40.40304918,8926.444216,219429.6773,150.635418,4.007,2.303949912,0.670756145,0.033075295,0.0020795,0.026243386,-0.025011225,-0.37538,-0.2907114,0.3704,2.636,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16459c900>,9,14,13,12,11,10,5.352316421,2.046415237,8.061218522,0.526515328,0.417652814
Cc1cnccc1NC(C)C(C)C,2.84642,1,2,7,24.92,31,56.8967,TRUE,FALSE,FALSE,FALSE,178.279,FALSE,FALSE,"InChI=1S/C11H18N2/c1-8(2)10(4)13-11-5-6-12-7-9(11)3/h5-8,10H,1-4H3,(H,12,13)",ITHHAZUHVCMNDZ-UHFFFAOYSA-N,64201199,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1343678-10-3.html,ITHHAZUHVCMNDZ-UHFFFAOYSA-N,-38.58965563,8559.564215,191296.457,142.194555,4.34,3.682457825,0.570147496,0.019369154,0.011028341,0.025971555,-0.027499264,-0.3480635,-0.2127357,0.096,4.893,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690b5a80>,2,3,4,5,6,1,8.584147426,2.581906273,5.279321544,0.416453131,0.694622391
CNc1ncc(C(F)(F)F)cc1N,1.7243,2,3,3,50.94,21,43.1981,TRUE,FALSE,FALSE,FALSE,191.156,FALSE,FALSE,"InChI=1S/C7H8F3N3/c1-12-6-5(11)2-4(3-13-6)7(8,9)10/h2-3H,11H2,1H3,(H,12,13)",RLRUNZFXEAZVIT-UHFFFAOYSA-N,2735930,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-3503,NONE,https://www.tcichemicals.com/p/M3215,NONE,NONE,https://www.ambeed.com/products/172648-55-4.html,RLRUNZFXEAZVIT-UHFFFAOYSA-N,-42.05244233,5058.858705,114992.8705,108.121593,6.963,3.354073797,0.382258544,0.065324953,0.006044178,-0.001015762,-0.017575268,-0.3701645,-0.2469046,0.1249,7.048,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169086b20>,2,3,4,5,10,11,5.915174898,1.935482318,4.98408038,0.524896338,0.545162831
C[Si](C)(C)C#Cc1ccc(N)cn1,1.8927,1,2,4,38.91,27,58.8734,TRUE,FALSE,FALSE,FALSE,190.322,FALSE,FALSE,"InChI=1S/C10H14N2Si/c1-13(2,3)7-6-10-5-4-9(11)8-12-10/h4-5,8H,11H2,1-3H3",MZNISYXSXJNIGC-UHFFFAOYSA-N,59853066,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HD-8596,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/868736-61-2.html,MZNISYXSXJNIGC-UHFFFAOYSA-N,-36.03836369,8938.577475,240408.3816,151.981841,4.067,3.099367376,0.618992027,0.036307844,0.011114173,0.027224539,-0.021922296,-0.3574265,-0.2435269,0.1946,3.212,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649ad230>,6,12,11,9,8,7,5.355266784,2.022076673,8.435729853,0.479762626,0.456322214
CN(C)CCOc1ccc(N)nc1,0.6042,1,4,7,51.38,28,52.6984,TRUE,FALSE,FALSE,FALSE,181.239,FALSE,FALSE,"InChI=1S/C9H15N3O/c1-12(2)5-6-13-8-3-4-9(10)11-7-8/h3-4,7H,5-6H2,1-2H3,(H2,10,11)",NQPXTODBJVFZKY-UHFFFAOYSA-N,58044079,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1249400-92-7.html,NQPXTODBJVFZKY-UHFFFAOYSA-N,-39.74641882,7534.613578,167280.3622,133.363895,1.44,3.35017358,0.510251293,0.038172729,0.010643926,0.023836257,-0.022524937,-0.3500565,-0.2269399,0.1378,1.873,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649a1930>,9,11,12,6,7,8,6.163744575,1.70561508,7.229147964,0.474259225,0.472605293
Cc1ccc(OCc2ccccc2)cn1,2.96902,0,2,4,22.12,28,59.748,TRUE,FALSE,FALSE,FALSE,199.253,FALSE,FALSE,"InChI=1S/C13H13NO/c1-11-7-8-13(9-14-11)15-10-12-5-3-2-4-6-12/h2-9H,10H2,1H3",LITBZZXFIKNSSH-UHFFFAOYSA-N,12397251,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-3387,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/63793-98-6.html,LITBZZXFIKNSSH-UHFFFAOYSA-N,-41.43721106,9425.649824,226862.309,153.871462,2.675,3.385690416,0.676251696,0.022615095,0.004876165,0.024718851,-0.024956869,-0.3664229,-0.2420011,0.1405,2.757,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164997370>,1,14,13,4,3,2,8.699616183,1.957793686,8.828877098,0.479401556,0.499761228
c1ccc(CCN2CCOCC2)nc1,0.9563,0,3,3,25.36,30,55.2,TRUE,FALSE,FALSE,FALSE,192.262,FALSE,FALSE,"InChI=1S/C11H16N2O/c1-2-5-12-11(3-1)4-6-13-7-9-14-10-8-13/h1-3,5H,4,6-10H2",GRKACIXCRNRVBC-UHFFFAOYSA-N,95909,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/s353671,NONE,NONE,NONE,NONE,GRKACIXCRNRVBC-UHFFFAOYSA-N,-41.61521543,8686.451146,195700.3716,142.561291,2.797,3.084517773,0.552689502,0.030527013,0.008090794,0.02453418,-0.026387592,-0.3531517,-0.2397977,0.1718,2.057,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1646238b0>,3,12,13,0,1,2,5.35117825,1.70211049,8.694372329,0.502731318,0.418252656
CCNC(=O)c1cc(S)ccn1,1.12,2,3,4,41.99,22,49.4962,TRUE,FALSE,FALSE,FALSE,182.248,FALSE,FALSE,"InChI=1S/C8H10N2OS/c1-2-9-8(11)7-5-6(12)3-4-10-7/h3-5H,2H2,1H3,(H,9,11)(H,10,12)",XHRCKVIFBZPNKL-UHFFFAOYSA-N,43517789,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1154593-09-5.html,XHRCKVIFBZPNKL-UHFFFAOYSA-N,-35.38614753,6657.736605,176602.2357,128.569572,4.642,3.059614033,0.436574817,0.046443976,0.009731173,0.019256726,-0.019603862,-0.3775538,-0.2651151,0.1874,4.847,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649db8b0>,5,11,10,9,7,6,6.735939127,1.940017466,6.930960936,0.499510809,0.577798873
CCNC(=O)c1ccnc(Cl)c1,1.4847,1,2,3,41.99,21,47.2542,TRUE,FALSE,FALSE,FALSE,184.626,FALSE,FALSE,"InChI=1S/C8H9ClN2O/c1-2-10-8(12)6-3-4-11-7(9)5-6/h3-5H,2H2,1H3,(H,10,12)",BVBWRYILTVQFEJ-UHFFFAOYSA-N,15115850,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-8754,NONE,NONE,NONE,NONE,NONE,BVBWRYILTVQFEJ-UHFFFAOYSA-N,-36.19239968,6103.163522,156324.6735,121.238616,2.94,2.858098764,0.424012194,0.048517363,0.004632517,0.017087208,-0.01871538,-0.3933629,-0.2883297,0.2074,3.695,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16909e030>,7,8,9,11,5,6,9.351130746,1.935576126,4.370278871,0.482307585,0.614476565
CC(C)Nc1ncccc1C(=O)O,1.6001,2,4,5,62.22,25,49.955,TRUE,FALSE,FALSE,FALSE,180.207,FALSE,FALSE,"InChI=1S/C9H12N2O2/c1-6(2)11-8-7(9(12)13)4-3-5-10-8/h3-6H,1-2H3,(H,10,11)(H,12,13)",JCVLLXCQDAXHGN-UHFFFAOYSA-N,14739441,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds008385?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,JCVLLXCQDAXHGN-UHFFFAOYSA-N,-39.40188984,6622.638347,152098.6046,125.094931,1.144,2.619715945,0.487119257,0.066592154,0.001711791,0.016262207,-0.022438573,-0.3705938,-0.274321,0.2681,0.327,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169055850>,4,5,6,7,8,9,6.058948333,2.173206652,5.110167702,0.595875652,0.500838613
CCOc1ncccc1CN,0.939,1,3,5,48.14,23,43.2974,TRUE,FALSE,FALSE,FALSE,152.197,FALSE,FALSE,"InChI=1S/C8H12N2O/c1-2-11-8-7(6-9)4-3-5-10-8/h3-5H,2,6,9H2,1H3",STCIIFCOOYREBT-UHFFFAOYSA-N,16788102,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JH-2802,NONE,NONE,NONE,NONE,NONE,STCIIFCOOYREBT-UHFFFAOYSA-N,-33.14909609,5264.334266,119095.6333,112.035741,1.798,3.41326352,0.433435196,0.034614189,0.00584231,0.020458401,-0.018226419,-0.3635325,-0.2380974,0.1173,1.658,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169007e60>,3,4,5,6,7,8,5.388698759,1.754345994,5.059135372,0.556722885,0.490053112
Nc1cnc2c(c1)CNCC2,0.3095,2,3,1,50.94,22,44.0601,TRUE,FALSE,FALSE,FALSE,149.197,FALSE,FALSE,"InChI=1S/C8H11N3/c9-7-3-6-4-10-2-1-8(6)11-5-7/h3,5,10H,1-2,4,9H2",MANOVAGPFVXCPN-UHFFFAOYSA-N,53249914,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-5363,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/948306-78-3.html,MANOVAGPFVXCPN-UHFFFAOYSA-N,-31.51096996,5140.774062,118515.8346,111.151382,3.095,3.303254619,0.448335298,0.024915688,0.008782402,0.023599307,-0.019539276,-0.3511423,-0.22975,0.1377,2.922,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649da960>,2,3,4,5,6,1,5.342701126,1.877231085,5.651564698,0.481777628,0.510208955
Nc1cc(-c2cccs2)ccn1,2.3923,1,3,2,38.91,20,51.9624,TRUE,FALSE,FALSE,FALSE,176.244,FALSE,FALSE,"InChI=1S/C9H8N2S/c10-9-6-7(3-4-11-9)8-2-1-5-12-8/h1-6H,(H2,10,11)",RAJCUGZJBWJAPL-UHFFFAOYSA-N,45788023,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-3208,https://www.sigmaaldrich.com/catalog/product/aldrich/cds019333?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,RAJCUGZJBWJAPL-UHFFFAOYSA-N,-32.42848787,6671.859744,184269.9478,132.063785,1.559,2.700098926,0.495275696,0.018470177,0.004871559,0.020464307,-0.020237966,-0.3672179,-0.2679911,0.2684,1.252,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164978820>,1,11,10,9,3,2,9.038270993,1.726132445,4.267704276,0.461010296,0.636466875
COc1ccc([C@H](N)CC(=O)O)cn1,0.5647,2,5,6,85.44,26,49.9702,TRUE,FALSE,FALSE,FALSE,196.206,FALSE,FALSE,"InChI=1S/C9H12N2O3/c1-14-8-3-2-6(5-11-8)7(10)4-9(12)13/h2-3,5,7H,4,10H2,1H3,(H,12,13)/t7-/m1/s1",JWSDJSZHYFNBEN-SSDOTTSWSA-N,2761818,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QB-3551,NONE,NONE,NONE,NONE,NONE,JWSDJSZHYFNBEN-SSDOTTSWSA-N,-43.43948844,7216.183191,164939.6837,129.876606,2.126,3.37843985,0.481165683,0.080956863,0.004147303,0.016700853,-0.02243653,-0.3740048,-0.2498494,0.1369,2.122,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169072a40>,2,13,12,5,4,3,7.470547608,2.382102985,7.105896401,0.521244875,0.524424618
CC(C)c1ccc(Cl)nc1,2.8584,0,1,3,12.89,20,43.336,TRUE,FALSE,FALSE,FALSE,155.628,FALSE,FALSE,"InChI=1S/C8H10ClN/c1-6(2)7-3-4-8(9)10-5-7/h3-6H,1-2H3",DNJROFGCOSDKIL-UHFFFAOYSA-N,10866575,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JA-8863,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/68700-93-6.html,DNJROFGCOSDKIL-UHFFFAOYSA-N,-29.70800058,5036.683137,129426.3115,110.382453,3.462,3.399374611,0.400736236,0.013381876,0.002666821,0.018819375,-0.017474175,-0.3847593,-0.2598346,0.1121,3.892,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1646c0890>,6,8,9,3,4,5,5.965902381,2.44707362,5.014671849,0.485225261,0.535932259
CCOC(=O)CC(N)c1ccncc1,1.0346,1,4,6,65.21,28,52.4154,TRUE,FALSE,FALSE,FALSE,194.234,FALSE,FALSE,"InChI=1S/C10H14N2O2/c1-2-14-10(13)7-9(11)8-3-5-12-6-4-8/h3-6,9H,2,7,11H2,1H3",SXUSVQSWWDQQHB-UHFFFAOYSA-N,23448234,"['Sigma-Aldrich', 'Sigma-Aldrich']",NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/ph015729?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,SXUSVQSWWDQQHB-UHFFFAOYSA-N,-42.52459052,7958.440282,181147.899,136.836775,2.38,3.150403719,0.528557475,0.061662975,0.008469685,0.02293978,-0.023553657,-0.3702754,-0.2545001,0.1559,2.706,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164984ba0>,10,11,12,13,8,9,11.33424632,2.284274094,4.295741173,0.415859113,0.639646618
COC(=O)c1ccc(C)nc1O,0.88222,1,4,4,59.42,21,41.9783,TRUE,FALSE,FALSE,FALSE,167.164,FALSE,FALSE,"InChI=1S/C8H9NO3/c1-5-3-4-6(7(10)9-5)8(11)12-2/h3-4H,1-2H3,(H,9,10)",QCXBGGVIGMAIJF-UHFFFAOYSA-N,12387733,"['Ambeed', 'Combi-Blocks', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-0909,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/51146-06-6.html,QCXBGGVIGMAIJF-UHFFFAOYSA-N,-36.86014665,5051.836674,117568.4419,109.185097,3.474,3.086962244,0.41485563,0.07321735,0.002781574,0.010120886,-0.016938476,-0.3879574,-0.2745136,0.1516,3.498,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169066570>,7,9,10,4,5,6,7.155586844,1.959532727,5.494332849,0.523259877,0.50220136
CC(C)COc1ncccc1C(=O)O,1.8146,1,4,6,59.42,27,51.5293,TRUE,FALSE,FALSE,FALSE,195.218,FALSE,FALSE,"InChI=1S/C10H13NO3/c1-7(2)6-14-9-8(10(12)13)4-3-5-11-9/h3-5,7H,6H2,1-2H3,(H,12,13)",IYUQLJBOKGMHHS-UHFFFAOYSA-N,23511568,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/335077-89-9.html,IYUQLJBOKGMHHS-UHFFFAOYSA-N,-43.1866892,7535.312779,172348.8326,132.512654,2.41,2.828037602,0.502215724,0.071855156,0.004025931,0.014251527,-0.022388183,-0.3845044,-0.280576,0.1986,1.584,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16459eab0>,5,6,7,8,9,10,6.038471684,1.834119394,6.707299132,0.520126724,0.500396012
N#CCCNCc1ccccn1,1.08488,1,3,4,48.71,23,46.1737,TRUE,FALSE,FALSE,FALSE,161.208,FALSE,FALSE,"InChI=1S/C9H11N3/c10-5-3-6-11-8-9-4-1-2-7-12-9/h1-2,4,7,11H,3,6,8H2",OJFRFZXFVWLMNA-UHFFFAOYSA-N,15035057,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/112086-58-5.html,OJFRFZXFVWLMNA-UHFFFAOYSA-N,-33.59137923,5985.236654,139910.4075,120.108563,4.579,3.311990281,0.550778034,0.024192803,0.006511479,0.039646487,-0.019466813,-0.3751279,-0.2534145,0.1471,4.363,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169073f40>,6,11,10,9,8,7,5.347707317,1.73412482,6.242643099,0.567706392,0.424320956
Cc1ccc(N2CCC(O)CC2)nc1,1.35112,1,3,3,36.36,30,56.4278,TRUE,FALSE,FALSE,FALSE,192.262,FALSE,FALSE,"InChI=1S/C11H16N2O/c1-9-2-3-11(12-8-9)13-6-4-10(14)5-7-13/h2-3,8,10,14H,4-7H2,1H3",JBQHLVDKECTGIC-UHFFFAOYSA-N,45786794,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/158181-84-1.html,JBQHLVDKECTGIC-UHFFFAOYSA-N,-41.64699303,8619.117987,195436.5303,141.847757,1.951,3.305985236,0.556222794,0.040627215,0.006391185,0.020782212,-0.026898022,-0.343921,-0.2224283,0.121,2.122,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169070cf0>,4,12,13,1,2,3,5.338763506,2.135080249,6.776279314,0.52853033,0.474119456
CCCCCCc1cccnc1,3.2044,0,1,6,12.89,29,52.083,TRUE,FALSE,FALSE,FALSE,163.264,FALSE,FALSE,"InChI=1S/C11H17N/c1-2-3-4-5-7-11-8-6-9-12-10-11/h6,8-10H,2-5,7H2,1H3",LWEQIZSFZFUWIE-UHFFFAOYSA-N,22766,"['Combi-Blocks', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific']",https://www.combi-blocks.com/cgi-bin/find.cgi?QF-7411,NONE,NONE,https://www.thermofisher.com/order/catalog/product/B21775.09,NONE,NONE,LWEQIZSFZFUWIE-UHFFFAOYSA-N,-35.14476816,7481.513439,168279.7097,133.141597,1.825,3.289641962,0.556364572,0.010009946,0.007951282,0.02601542,-0.022824331,-0.3636709,-0.2427787,0.1137,2.466,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690666c0>,9,10,11,6,7,8,8.450740538,1.70107852,8.88430816,0.420768496,0.49377446
Fc1cccc(N2CCCCC2)n1,2.211,0,2,1,16.13,26,50.259,TRUE,FALSE,FALSE,FALSE,180.226,FALSE,FALSE,"InChI=1S/C10H13FN2/c11-9-5-4-6-10(12-9)13-7-2-1-3-8-13/h4-6H,1-3,7-8H2",IRBMRPCMUVIONI-UHFFFAOYSA-N,61228203,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QL-4933,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1251362-50-1.html,IRBMRPCMUVIONI-UHFFFAOYSA-N,-38.65132145,6814.658613,155839.1777,126.08346,4.464,3.362691982,0.491634062,0.028214297,0.004894011,0.016867371,-0.022901396,-0.3587339,-0.2351572,0.1063,4.889,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16464c0b0>,1,12,5,4,3,2,5.341818074,1.86220279,6.750139106,0.563152255,0.421892471
O=C(O)C(NC1CC1)c1cccnc1,0.9593,2,4,4,62.22,26,50.7715,TRUE,FALSE,FALSE,FALSE,192.218,FALSE,FALSE,"InChI=1S/C10H12N2O2/c13-10(14)9(12-8-3-4-8)7-2-1-5-11-6-7/h1-2,5-6,8-9,12H,3-4H2,(H,13,14)",QIPKYYBPZDLQMD-UHFFFAOYSA-N,43754589,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JB-7109,NONE,NONE,NONE,NONE,NONE,QIPKYYBPZDLQMD-UHFFFAOYSA-N,-41.48071993,7398.209665,171720.7076,131.757706,3.318,3.111449919,0.51679787,0.061684997,0.002852931,0.022974854,-0.02370991,-0.3676962,-0.2533525,0.193,3.305,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690a77d0>,11,12,13,8,9,10,6.662803702,2.122026812,8.076061619,0.423837589,0.531972139
c1ccc(C2CCCNC2)nc1,1.5486,1,2,1,24.92,26,49.0817,TRUE,FALSE,FALSE,FALSE,162.236,FALSE,FALSE,"InChI=1S/C10H14N2/c1-2-7-12-10(5-1)9-4-3-6-11-8-9/h1-2,5,7,9,11H,3-4,6,8H2",ZCEKZDKAGHJNRD-UHFFFAOYSA-N,14435576,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-3833,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/40864-10-6.html,ZCEKZDKAGHJNRD-UHFFFAOYSA-N,-34.39728419,6650.422937,151884.7253,125.708999,1.737,3.300870101,0.520172231,0.016364797,0.007455298,0.026990133,-0.023806661,-0.355285,-0.2339803,0.1391,2.216,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690a7220>,3,10,11,0,1,2,5.343176472,1.965055848,6.611157874,0.514530143,0.431909243
COc1ccc(OC)c(OC)n1,1.1074,0,4,6,40.58,23,43.893,TRUE,FALSE,FALSE,FALSE,169.18,FALSE,FALSE,"InChI=1S/C8H11NO3/c1-10-6-4-5-7(11-2)9-8(6)12-3/h4-5H,1-3H3",FIDKPTFJOFOUTP-UHFFFAOYSA-N,71299130,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-3753,https://www.sigmaaldrich.com/catalog/product/aldrich/ade001428?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,FIDKPTFJOFOUTP-UHFFFAOYSA-N,-37.86618931,5445.838222,122843.4785,112.73675,0.352,3.482904767,0.401993888,0.052642026,0.003849274,0.008714963,-0.017876478,-0.3591117,-0.2311173,0.0879,0.237,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169072f80>,2,11,8,5,4,3,6.13338472,1.988935782,4.709278139,0.623771198,0.502282892
