SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE
O=C(O)/C=C/c1ccc2ccccc2n1,2.3326,1,3,2,50.19,24,58.4128,True,False,False,False,199.209,False,False,False,"InChI=1S/C12H9NO2/c14-12(15)8-7-10-6-5-9-3-1-2-4-11(9)13-10/h1-8H,(H,14,15)/b8-7+",QHJIDQGIAPCVMU-BQYQJAHWSA-N,712919,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-9094,https://www.sigmaaldrich.com/catalog/product/aldrich/t323330,NONE,NONE,NONE,NONE,QHJIDQGIAPCVMU-BQYQJAHWSA-N,-41.32830605,8132.87986,201440.7971,143.610859,4.182,2.013257558,0.656041936,0.057032269,0.001136654,0.019342944,-0.023295193,-0.3798565,-0.3058706,0.4841,4.961,True
NCc1nccc2ccccc12,1.6935,1,2,2,38.91,22,49.6344,True,False,False,False,158.204,False,False,False,"InChI=1S/C10H10N2/c11-7-10-9-4-2-1-3-8(9)5-6-12-10/h1-6H,7,11H2",FEWQWMKPPJZYCQ-UHFFFAOYSA-N,1419103,"['Ambeed', 'Sigma-Aldrich']",NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds011070?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/40615-08-5.html,FEWQWMKPPJZYCQ-UHFFFAOYSA-N,-32.33486323,6052.766312,146322.2424,123.957738,2.609,2.531198344,0.56178313,0.017278603,0.008149755,0.025210591,-0.021279078,-0.3634061,-0.2703863,0.2973,2.606,True
NC(=O)Cc1cncc2ccccc12,1.2626,1,2,2,55.98,24,54.6414,True,False,False,False,186.214,False,False,False,"InChI=1S/C11H10N2O/c12-11(14)5-9-7-13-6-8-3-1-2-4-10(8)9/h1-4,6-7H,5H2,(H2,12,14)",PQZYBIDFVZSHNO-UHFFFAOYSA-N,53403763,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/P000735417.html,PQZYBIDFVZSHNO-UHFFFAOYSA-N,-38.56605413,7508.902086,182295.7907,137.155674,4.804,2.596047502,0.618413835,0.047457435,0.00655594,0.021727527,-0.024687388,-0.3645602,-0.2691572,0.254,5.277,True
NCCn1ccnc1-c1ccccn1,0.9038,1,4,4,56.73,26,54.5124,True,False,False,False,188.234,False,False,False,"InChI=1S/C10H12N4/c11-4-7-14-8-6-13-10(14)9-3-1-2-5-12-9/h1-3,5-6,8H,4,7,11H2",JTTXRWHPIGJPGF-UHFFFAOYSA-N,55265997,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-5167,NONE,NONE,NONE,NONE,NONE,JTTXRWHPIGJPGF-UHFFFAOYSA-N,-39.22582009,7984.530084,187201.1775,140.161912,2.471,2.9640001,0.573472228,0.02967359,0.006238371,0.031782042,-0.024602983,-0.3683147,-0.2593897,0.2346,2.753,True
COc1ccc2ccncc2c1N,1.8256,1,3,3,48.14,23,52.7074,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c1-13-9-3-2-7-4-5-12-6-8(7)10(9)11/h2-6H,11H2,1H3",YMYXYGWPFNZEET-UHFFFAOYSA-N,594540,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-5775,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/55766-74-0.html,YMYXYGWPFNZEET-UHFFFAOYSA-N,-36.41815857,6624.910935,158954.6894,128.761526,3.033,2.481403353,0.559361858,0.029892248,0.008856539,0.018734673,-0.022249439,-0.3496875,-0.2584976,0.3,3.954,True
Cc1ccc2cnc(N)cc2c1,2.12542,1,2,2,38.91,22,50.8924,True,False,False,False,158.204,False,False,False,"InChI=1S/C10H10N2/c1-7-2-3-8-6-12-10(11)5-9(8)4-7/h2-6H,1H3,(H2,11,12)",DBOBOPSSKJMSSY-UHFFFAOYSA-N,18727900,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6303,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1192814-93-9.html,DBOBOPSSKJMSSY-UHFFFAOYSA-N,-32.36408725,6043.150027,146329.6214,123.817756,1.638,2.703287813,0.565379621,0.019019371,0.007242785,0.021813549,-0.020698152,-0.3570346,-0.2576906,0.2459,1.936,True
Nc1cnc2ccc(O)cc2c1,1.5226,2,3,2,59.14,20,47.8202,True,False,False,False,160.176,False,False,False,"InChI=1S/C9H8N2O/c10-7-3-6-4-8(12)1-2-9(6)11-5-7/h1-5,12H,10H2",LDCBQRZNYYAODD-UHFFFAOYSA-N,22326815,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/727650-61-5.html,LDCBQRZNYYAODD-UHFFFAOYSA-N,-33.26324281,5382.521318,131443.152,116.710619,4.374,2.683536636,0.524881914,0.035747071,0.006457686,0.017067886,-0.018937998,-0.3598959,-0.2612778,0.2584,4.578,True
Cc1cnn(-c2ccncc2N)c1,1.15792,1,4,3,56.73,23,50.5084,True,False,False,False,174.207,False,False,False,"InChI=1S/C9H10N4/c1-7-4-12-13(6-7)9-2-3-11-5-8(9)10/h2-6H,10H2,1H3",PKPPDVWBOZAEBR-UHFFFAOYSA-N,60873088,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1184589-66-9.html,PKPPDVWBOZAEBR-UHFFFAOYSA-N,-36.06058807,6660.062307,157802.9957,128.721182,2.154,2.944964473,0.533877445,0.022049762,0.006991173,0.026932234,-0.021730268,-0.3633028,-0.2550773,0.2024,2.713,True
COC(=O)c1ccc2ccccc2n1,2.0214,0,3,2,39.19,23,53.0825,True,False,False,False,187.198,False,False,False,"InChI=1S/C11H9NO2/c1-14-11(13)10-7-6-8-4-2-3-5-9(8)12-10/h2-7H,1H3",CILJSZLWPHTUIP-UHFFFAOYSA-N,421738,"['Sigma-Aldrich', 'Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1308,https://www.sigmaaldrich.com/catalog/product/aldrich/748579?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/19575-07-6.html,CILJSZLWPHTUIP-UHFFFAOYSA-N,-39.20136938,7093.727667,173026.5227,132.977324,2.684,2.195778251,0.575273818,0.050075247,0.001637663,0.017452714,-0.021628301,-0.3774175,-0.2967242,0.3684,2.541,True
Cc1ccc2nc(O)c(C=O)cc2c1,2.06132,1,3,3,50.19,23,53.5323,True,False,False,False,187.198,False,False,False,"InChI=1S/C11H9NO2/c1-7-2-3-10-8(4-7)5-9(6-13)11(14)12-10/h2-6H,1H3,(H,12,14)",ULNTVPBXVATJMS-UHFFFAOYSA-N,906097,"['Ambeed', 'Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-9791,https://www.sigmaaldrich.com/catalog/product/aldrich/cds016222?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/101382-53-0.html,ULNTVPBXVATJMS-UHFFFAOYSA-N,-39.19837225,7093.177082,173428.526,132.878557,4.069,2.25723577,0.586814503,0.050328558,0.00474076,0.016075763,-0.022612371,-0.383647,-0.3006951,0.4043,5.489,True
CCc1ccnc(-c2ncc[nH]2)c1,2.0341,1,2,3,41.57,24,51.1967,True,False,False,False,173.219,False,False,False,"InChI=1S/C10H11N3/c1-2-8-3-4-11-9(7-8)10-12-5-6-13-10/h3-7H,2H2,1H3,(H,12,13)",OUJMVVWGIGNJER-UHFFFAOYSA-N,97046912,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QH-3724,https://www.sigmaaldrich.com/catalog/product/aldrich/757195?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,OUJMVVWGIGNJER-UHFFFAOYSA-N,-35.79391716,6942.601314,164491.4183,131.071998,4.941,2.771036292,0.564048309,0.0200631,0.011186699,0.026727306,-0.021505462,-0.3610015,-0.2591678,0.2407,5.448,True
COc1cc2ccncc2cc1OC,2.252,0,3,4,31.35,25,54.847,True,False,False,False,189.214,False,False,False,"InChI=1S/C11H11NO2/c1-13-10-5-8-3-4-12-7-9(8)6-11(10)14-2/h3-7H,1-2H3",JAJVYESKUNMYPN-UHFFFAOYSA-N,177578,"['Ambeed', 'TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?HC-6011,https://www.sigmaaldrich.com/catalog/product/aldrich/r152277,http://www.tcichemicals.com/eshop/en/us/commodity/D4089/index.html,NONE,NONE,https://www.ambeed.com/products/15248-39-2.html,JAJVYESKUNMYPN-UHFFFAOYSA-N,-40.2136575,7546.000642,179712.6768,136.314761,1.88,2.710350491,0.566581878,0.034057906,0.006231677,0.015817897,-0.023589292,-0.3622903,-0.2626867,0.2355,2.575,True
CC(C)c1cc2cccnc2[nH]1,2.6863,1,1,3,28.68,24,50.1827,True,False,False,False,160.22,False,False,False,"InChI=1S/C10H12N2/c1-7(2)9-6-8-4-3-5-11-10(8)12-9/h3-7H,1-2H3,(H,11,12)",ZLXXGCGRNLCQDN-UHFFFAOYSA-N,117962,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/ph014350?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,ZLXXGCGRNLCQDN-UHFFFAOYSA-N,-33.39863944,6332.371025,148887.1768,124.634887,1.764,3.206917519,0.541832164,0.0156115,0.007273323,0.021622509,-0.021666745,-0.3611219,-0.2432699,0.1342,2.431,True
O=C(O)c1cccc(-n2cncn2)n1,0.3605,1,6,2,80.9,20,46.1133,True,False,False,False,190.162,False,False,False,"InChI=1S/C8H6N4O2/c13-8(14)6-2-1-3-7(11-6)12-5-9-4-10-12/h1-5H,(H,13,14)",UVPSZGAYEKCLOP-UHFFFAOYSA-N,62253542,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1250552-50-1.html,UVPSZGAYEKCLOP-UHFFFAOYSA-N,-40.01623823,6069.45534,145807.4434,121.448582,2.94,2.624707837,0.473235183,0.067989158,0.006617839,0.02365168,-0.018935383,-0.3970044,-0.3005482,0.3182,2.762,True
O=Cc1c[nH]c(-c2ccccn2)c1,1.8892,1,2,2,45.75,21,49.4112,True,False,False,False,172.187,False,False,False,"InChI=1S/C10H8N2O/c13-7-8-5-10(12-6-8)9-3-1-2-4-11-9/h1-7,12H",MAEDNWRCZDCTDT-UHFFFAOYSA-N,86232757,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HA-9421,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/881674-54-0.html,MAEDNWRCZDCTDT-UHFFFAOYSA-N,-35.38401179,6242.082547,153026.2073,125.890535,4.798,3.080185865,0.557269183,0.035196822,0.002370966,0.02072831,-0.019492202,-0.382514,-0.2693192,0.2592,5.148,True
COc1ccc2ccccc2n1,2.2434,0,2,2,22.12,21,48.295,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-12-10-7-6-8-4-2-3-5-9(8)11-10/h2-7H,1H3",ZTQNUTNKGQGWCM-UHFFFAOYSA-N,138869,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?PY-1302,https://www.sigmaaldrich.com/catalog/product/aldrich/t170909,NONE,NONE,NONE,https://www.ambeed.com/products/6931-16-4.html,ZTQNUTNKGQGWCM-UHFFFAOYSA-N,-32.99562071,5675.262999,137997.7471,119.655687,0.579,2.82892611,0.531918669,0.024362618,0.002554312,0.017860815,-0.01920999,-0.3717425,-0.2677814,0.2013,0.261,True
Cc1sc(-c2ccccn2)nc1O,2.21912,1,4,3,46.01,21,51.7468,True,False,False,False,192.243,False,False,False,"InChI=1S/C9H8N2OS/c1-6-8(12)11-9(13-6)7-4-2-3-5-10-7/h2-5,12H,1H3",KCYZXXZSLRXNOP-UHFFFAOYSA-N,2763638,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds016934?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,KCYZXXZSLRXNOP-UHFFFAOYSA-N,-36.50414762,7156.203249,194927.0014,134.685418,3.219,2.320243081,0.525541253,0.034887658,0.002595614,0.019671657,-0.020690241,-0.3710013,-0.2857339,0.3922,3.351,True
Cc1nn(C)c2nccc(O)c12,0.98232,1,4,3,50.94,21,44.9108,True,False,False,False,163.18,False,False,False,"InChI=1S/C8H9N3O/c1-5-7-6(12)3-4-9-8(7)11(2)10-5/h3-4H,1-2H3,(H,9,12)",OGHJXPFJKXUWDP-UHFFFAOYSA-N,135772535,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1057670-30-0.html,OGHJXPFJKXUWDP-UHFFFAOYSA-N,-34.57575605,5308.084092,124886.8257,113.055904,1.281,3.249080796,0.466504094,0.038414303,0.002765629,0.020985342,-0.01932061,-0.3753163,-0.2559148,0.144,1.477,True
Nc1cccc2ccnc(O)c12,1.5226,2,3,2,59.14,20,47.8202,True,False,False,False,160.176,False,False,False,"InChI=1S/C9H8N2O/c10-7-3-1-2-6-4-5-11-9(12)8(6)7/h1-5H,10H2,(H,11,12)",UXMPRYSFGIABNF-UHFFFAOYSA-N,15541817,"['Combi-Blocks', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JH-5887,NONE,NONE,NONE,NONE,NONE,UXMPRYSFGIABNF-UHFFFAOYSA-N,-33.27522707,5395.990805,131698.6115,116.830913,1.977,2.833368499,0.513558425,0.038236414,0.007581008,0.016669048,-0.019969228,-0.3519867,-0.2478623,0.2036,2.13,True
CCn1c(SC)nc2cnccc21,2.1731,0,4,4,30.71,24,54.983,True,False,False,False,193.275,False,False,False,"InChI=1S/C9H11N3S/c1-3-12-8-4-5-10-6-7(8)11-9(12)13-2/h4-6H,3H2,1-2H3",UALNQATVAAZLBE-UHFFFAOYSA-N,71757283,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1423032-66-9.html,UALNQATVAAZLBE-UHFFFAOYSA-N,-36.9288873,7881.587611,207167.4361,139.589971,3.338,3.106913444,0.504791796,0.025081129,0.005152317,0.026439574,-0.024093566,-0.3642792,-0.2501023,0.167,3.774,True
COc1ccc(N)c2cccnc12,1.8256,1,3,3,48.14,23,52.7074,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c1-13-9-5-4-8(11)7-3-2-6-12-10(7)9/h2-6H,11H2,1H3",PFWACEYBFBFSRM-UHFFFAOYSA-N,589466,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/70945-35-6.html,PFWACEYBFBFSRM-UHFFFAOYSA-N,-36.41431113,6630.079207,159028.026,128.82643,3.457,2.420169146,0.557672095,0.028829928,0.010088123,0.018640151,-0.022292956,-0.3449329,-0.2559933,0.3211,3.649,True
COC(=O)c1ccc2ccncc2c1,2.0214,0,3,2,39.19,23,53.0825,True,False,False,False,187.198,False,False,False,"InChI=1S/C11H9NO2/c1-14-11(13)9-3-2-8-4-5-12-7-10(8)6-9/h2-7H,1H3",IBSCADYIYSQTJC-UHFFFAOYSA-N,22709956,"['Ambeed', 'Combi-Blocks', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-3190,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/178262-31-2.html,IBSCADYIYSQTJC-UHFFFAOYSA-N,-39.20364531,7090.971015,172934.7124,132.941004,3.057,2.403891857,0.588138016,0.050370547,0.000614093,0.017892767,-0.021938892,-0.3807613,-0.2924199,0.3219,3.354,True
COc1cc2ccnc(O)c2cc1F,2.0881,1,3,3,42.35,22,49.9178,True,False,False,False,193.177,False,False,False,"InChI=1S/C10H8FNO2/c1-14-9-4-6-2-3-12-10(13)7(6)5-8(9)11/h2-5H,1H3,(H,12,13)",MNYLLSMVYDGHNO-UHFFFAOYSA-N,21889826,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HD-5090,NONE,NONE,NONE,NONE,NONE,MNYLLSMVYDGHNO-UHFFFAOYSA-N,-41.28446625,6394.430417,154500.3163,124.84547,3.156,2.792418967,0.538483174,0.051658527,0.004538426,0.007891101,-0.021288883,-0.3789489,-0.2763294,0.2208,3.566,True
CCOC(=O)c1cc2nc[nH]c2cn1,1.1346,1,4,3,67.87,23,49.8452,True,False,False,False,191.19,False,False,False,"InChI=1S/C9H9N3O2/c1-2-14-9(13)7-3-6-8(4-10-7)12-5-11-6/h3-5H,2H2,1H3,(H,11,12)",ZBOUYCPOLCZLIS-UHFFFAOYSA-N,46741332,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/935847-68-0.html,ZBOUYCPOLCZLIS-UHFFFAOYSA-N,-40.79013929,6700.800173,157798.1367,126.453016,5.841,2.935401076,0.510174635,0.06305819,0.007504731,0.019050433,-0.020536366,-0.3802154,-0.2723414,0.2207,5.484,True
Nc1ccnc2ccc(C(=O)O)cc12,1.5152,2,4,2,76.21,22,53.1147,True,False,False,False,188.186,False,False,False,"InChI=1S/C10H8N2O2/c11-8-3-4-12-9-2-1-6(10(13)14)5-7(8)9/h1-5H,(H2,11,12)(H,13,14)",ZWKORIJRNJCIJA-UHFFFAOYSA-N,45089187,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-5185,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/73873-91-3.html,ZWKORIJRNJCIJA-UHFFFAOYSA-N,-39.48772135,6775.34179,165860.6728,130.082248,2.713,2.461122437,0.557212997,0.066923631,0.003620069,0.015496486,-0.022084843,-0.3703915,-0.2799469,0.3265,2.87,True
N#Cc1ccc(N2CCCC2)nc1,1.55348,0,3,1,39.92,24,50.399,True,False,False,False,173.219,False,False,False,"InChI=1S/C10H11N3/c11-7-9-3-4-10(12-8-9)13-5-1-2-6-13/h3-4,8H,1-2,5-6H2",WFAQYYDUKHLUBV-UHFFFAOYSA-N,10261571,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1453,NONE,NONE,NONE,NONE,NONE,WFAQYYDUKHLUBV-UHFFFAOYSA-N,-35.77780472,6724.05296,158782.1214,126.702551,6.9,3.16952252,0.553296233,0.023511474,0.006105475,0.035184106,-0.021344178,-0.3691131,-0.2526353,0.172,7.94,True
O=C(O)c1cnc2ccccc2c1,1.933,1,3,1,50.19,20,48.7023,True,False,False,False,173.171,False,False,False,"InChI=1S/C10H7NO2/c12-10(13)8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,(H,12,13)",DJXNJVFEFSWHLY-UHFFFAOYSA-N,80971,"['TCI (Tokyo Chemical Industry)', 'Combi-Blocks', 'Ambeed', 'Sigma-Aldrich', 'Sigma-Aldrich', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'VWR, Part of Avantor', 'VWR, Part of Avantor']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-0916,https://www.sigmaaldrich.com/catalog/product/aldrich/177148?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/Q0090/index.html,https://www.thermofisher.com/order/catalog/product/175700250,https://us.vwr.com/store/product/16814215/3-quinolinecarboxylic-acid-98-0-by-hplc-titration-analysis,https://www.ambeed.com/products/6480-68-8.html,DJXNJVFEFSWHLY-UHFFFAOYSA-N,-36.04458701,5822.060624,144451.7472,121.079893,1.203,2.294556868,0.549387582,0.055476347,-0.000334769,0.015796723,-0.019635479,-0.3818422,-0.2975188,0.3417,1.445,True
Nc1cnn(CCc2ccncc2)c1,1.103,1,4,4,56.73,26,54.5804,True,False,False,False,188.234,False,False,False,"InChI=1S/C10H12N4/c11-10-7-13-14(8-10)6-3-9-1-4-12-5-2-9/h1-2,4-5,7-8H,3,6,11H2",QVHFWTGNWOPZJH-UHFFFAOYSA-N,60892839,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-3759,NONE,NONE,NONE,NONE,NONE,QVHFWTGNWOPZJH-UHFFFAOYSA-N,-39.20413244,7994.555651,187642.6086,140.334355,3.338,3.069780314,0.586850222,0.024081385,0.007255377,0.032009883,-0.023109815,-0.3573417,-0.2445293,0.1909,4.371,True
N#CCc1cccc2cnccc12,2.30088,0,2,1,36.68,21,51.06,True,False,False,False,168.199,False,False,False,"InChI=1S/C11H8N2/c12-6-4-9-2-1-3-10-8-13-7-5-11(9)10/h1-3,5,7-8H,4H2",RYLXJEWERMSCJV-UHFFFAOYSA-N,12832771,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/P000735420.html,RYLXJEWERMSCJV-UHFFFAOYSA-N,-33.43373489,6409.438751,160233.4436,127.542448,4.307,2.536126811,0.617109137,0.015640776,0.004404195,0.035984305,-0.02179408,-0.3771315,-0.2839306,0.2602,4.323,True
CSc1cccc2cccnc12,2.9567,0,2,2,12.89,21,53.524,True,False,False,False,175.256,False,False,False,"InChI=1S/C10H9NS/c1-12-9-6-2-4-8-5-3-7-11-10(8)9/h2-7H,1H3",MDHLUPGPSGUEAV-UHFFFAOYSA-N,698939,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?OT-6572,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/5825-25-2.html,MDHLUPGPSGUEAV-UHFFFAOYSA-N,-32.16051555,6953.417263,191980.3196,134.538102,2.841,2.171159839,0.527805425,0.009579476,0.00393299,0.023168996,-0.021899298,-0.3593628,-0.2795742,0.3984,2.49,True
NCCc1nc2ccccn2n1,0.2305,1,4,3,56.21,22,45.7454,True,False,False,False,162.196,False,False,False,"InChI=1S/C8H10N4/c9-5-4-7-10-8-3-1-2-6-12(8)11-7/h1-3,6H,4-5,9H2",FIGLQKXKAKSESY-UHFFFAOYSA-N,71295552,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1417189-80-0.html,FIGLQKXKAKSESY-UHFFFAOYSA-N,-33.91942191,5680.735894,132284.1608,117.318644,1.434,2.902065467,0.487011766,0.033403252,0.00552303,0.027308502,-0.019301136,-0.3635502,-0.2569013,0.1911,0.548,True
COc1ccc2ccnc(O)c2c1,1.949,1,3,3,42.35,22,49.9598,True,False,False,False,175.187,False,False,False,"InChI=1S/C10H9NO2/c1-13-8-3-2-7-4-5-11-10(12)9(7)6-8/h2-6H,1H3,(H,11,12)",UXAZFUABINHWGY-UHFFFAOYSA-N,12643530,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JL-5175,NONE,NONE,NONE,NONE,NONE,UXAZFUABINHWGY-UHFFFAOYSA-N,-37.06979857,6218.530098,150424.6806,124.258057,0.72,2.985656899,0.526868862,0.043272487,0.00496719,0.01432356,-0.020952766,-0.3714338,-0.2617129,0.1895,1.078,True
Cc1cnc2ccccc2c1Cl,3.19662,0,1,1,12.89,20,51.49,True,False,False,False,177.634,False,False,False,"InChI=1S/C10H8ClN/c1-7-6-12-9-5-3-2-4-8(9)10(7)11/h2-6H,1H3",PQBLNZUMJQLZAC-UHFFFAOYSA-N,256888,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-4459,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/63136-60-7.html,PQBLNZUMJQLZAC-UHFFFAOYSA-N,-32.97565568,6353.956803,170638.2975,126.930388,0.455,2.593152168,0.518629545,0.011568221,0.001333648,0.019943868,-0.021134203,-0.3772976,-0.282001,0.2556,0.634,True
Cc1ccc2ncccc2c1[N+](=O)[O-],2.45142,0,3,2,56.03,22,53.1344,True,False,False,False,188.186,False,False,False,"InChI=1S/C10H8N2O2/c1-7-4-5-9-8(3-2-6-11-9)10(7)12(13)14/h2-6H,1H3",CENBTULRDDPOGR-UHFFFAOYSA-N,90009,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QF-3585,https://www.sigmaaldrich.com/catalog/product/aldrich/683485?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/23141-61-9.html,CENBTULRDDPOGR-UHFFFAOYSA-N,-39.38028127,6714.615757,163456.5043,128.582528,3.227,2.020702038,0.548540345,0.058282453,0.004091664,0.014142636,-0.022973325,-0.3933791,-0.3191197,0.4675,4.023,True
Cc1ccc(C)c2c(O)ccnc12,2.55724,1,2,3,33.12,24,52.8818,True,False,False,False,173.215,False,False,False,"InChI=1S/C11H11NO/c1-7-3-4-8(2)11-10(7)9(13)5-6-12-11/h3-6H,1-2H3,(H,12,13)",JLOYAQFVPXIJKV-UHFFFAOYSA-N,2728253,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-0958,https://www.sigmaaldrich.com/catalog/product/aldrich/bbo000771?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,JLOYAQFVPXIJKV-UHFFFAOYSA-N,-36.16538705,6876.707943,165986.877,130.786339,2.361,2.823491931,0.580709477,0.029459404,0.005942837,0.018630368,-0.023740491,-0.3617309,-0.2579695,0.2192,2.26,True
Fc1cnc([C@H]2CCCN2)c(F)c1,1.7843,1,2,1,24.92,23,44.1307,True,False,False,False,184.189,False,False,False,"InChI=1S/C9H10F2N2/c10-6-4-7(11)9(13-5-6)8-2-1-3-12-8/h4-5,8,12H,1-3H2/t8-/m1/s1",HLBRVLDFCRLHRG-MRVPVSSYSA-N,124036828,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1213957-97-1.html,HLBRVLDFCRLHRG-MRVPVSSYSA-N,-39.68328722,5721.055508,132070.5906,114.681726,1.393,2.811832052,0.452133234,0.034505551,0.004189445,0.014097764,-0.020045432,-0.3774847,-0.2741517,0.2071,2.278,True
