SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR
COc1cc(-c2cnc(F)c(C=O)c2)ccn1,2.1037999999999997,0,4,4,52.08,26,59.36550000000002,True,True
COc1ncc(-c2ccncc2)cc1-c1ccncc1,3.214200000000001,0,4,4,47.900000000000006,33,77.25100000000003,True,True
Nc1cc(F)cnc1-c1ccncc1,1.8649,1,3,2,51.8,22,51.838400000000014,True,True
OCc1ccc(F)nc1-c1ccncc1,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
C/[N+]([O-])=C/c1cccc(-c2ccccn2)n1,1.7026,0,3,3,51.85,27,62.18540000000003,True,True
O.O.[O-][n+]1ccc(-c2cc[n+]([O-])cc2)cc1,-1.029,0,2,1,116.88,28,57.02560000000003,True,True
Cc1ccc(-c2cncc3ccccc23)nc1,3.605220000000002,0,2,2,25.78,29,69.71100000000003,True,True
COc1ncc(C)cc1-c1cccnc1,2.4606200000000005,0,3,4,35.010000000000005,27,58.757000000000026,True,True
O=Cc1ccnc(-c2ccncc2)c1,1.9561,0,3,2,42.85,22,52.85550000000002,True,True
O=[N+]([O-])c1ccc(NCc2ccncc2)nc1,1.9969,1,5,4,80.95,27,62.45510000000002,True,True
Cc1ccc(-c2cnc3ccccc3c2)nc1,3.605220000000002,0,2,2,25.78,29,69.71100000000003,True,True
NNc1ccc(S(=O)(=O)Nc2ccccn2)cn1,0.563,3,6,5,110.0,29,67.0926,True,True
Cc1cc(-c2ccncc2)ncc1N,2.0342199999999995,1,3,3,51.8,25,56.61740000000002,True,True
Oc1cccnc1-c1ccncc1,1.8491999999999995,1,3,2,46.010000000000005,21,49.132800000000024,True,True
FC(F)(F)c1ccc2c(N3CCNCC3)nccc2n1,2.0582,1,4,1,41.05,33,69.62270000000002,True,True
COC(=O)c1ccc(Cl)nc1-c1ccncc1,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
Cc1c(Br)cnc(Cl)c1-c1cccnc1,3.8679200000000025,0,2,2,25.78,23,64.91500000000002,True,True
O=C(O)c1cc(-c2cccnc2)ccc1-c1cccnc1,3.5088000000000017,1,4,3,63.08,33,79.86330000000004,True,True
OCc1cc(-c2cccnc2)nc(-c2cccnc2)c1,2.6979000000000006,1,4,4,58.900000000000006,33,76.62180000000004,True,True
NC(=S)c1cccnc1OCCc1ccccn1,1.7323,1,4,5,61.03,31,73.56040000000003,True,True
Clc1ccc(-c2cccnc2Cl)nc1,3.450400000000001,0,2,1,25.78,20,57.488000000000014,True,True
Fc1cncc(-c2cncc(F)c2)c1,2.4218,0,2,1,25.78,20,47.384000000000015,True,True
O=C(O)c1cc(-c2cccnc2)ncc1F,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
c1cnc(-c2ccncc2)c(-c2ccncc2)c1,3.2056000000000013,0,3,2,38.67,29,70.69900000000003,True,True
NC(c1ccccn1)c1ccccn1,1.5247,1,3,3,51.8,25,54.50440000000002,True,True
Oc1ncc(F)cc1-c1ccncc1,1.9882999999999993,1,3,2,46.010000000000005,21,49.090800000000016,True,True
Oc1c(-c2cccnc2)cccc1-c1cccnc1,3.516200000000002,1,3,3,46.010000000000005,31,74.56880000000002,True,True
O=C(Nc1ccccn1)c1cccnc1,1.7289,1,3,2,54.88,24,56.42720000000002,True,True
c1cnc2c(-c3cccc4cccnc34)cccc2c1,4.450000000000003,0,2,1,25.78,32,82.48000000000003,True,True
CC(C)(C(=O)c1cccnc1)c1cccnc1,2.637100000000001,0,3,5,42.85,31,65.83050000000004,True,True
COC(=O)c1c(O)cncc1-c1cccnc1,1.6358,1,5,4,72.31,27,60.472300000000025,True,True
N/C(=N\O)c1ccnc(OCCc2ccccn2)c1,1.1926,2,5,6,93.62,33,70.18390000000002,True,True
Cc1nc(Cl)c([N+](=O)[O-])cc1-c1cccnc1,3.0136200000000013,0,4,3,68.92,25,63.86940000000001,True,True
COc1cccc(Cn2cccc(N)c2=O)n1,0.8823999999999999,1,5,5,70.14,30,65.00540000000002,True,True
N#Cc1cc(Br)c(Cl)nc1-c1cccnc1,3.431180000000002,0,3,1,49.57,21,64.89300000000001,True,True
COc1ccc(-c2ccncc2)c(CO)n1,1.6444999999999996,1,4,5,55.24,28,59.94280000000003,True,True
O=C(O)c1cc(-c2ccncc2)nc(-c2ccncc2)c1,2.9038000000000013,1,5,3,75.97,32,77.65830000000003,True,True
CCOC(=O)c1cc2c(N)ccnc2[nH]c1=O,0.6819999999999999,2,5,4,98.07,28,62.732600000000005,True,True
CC(Nc1cc(N)ccn1)c1cccnc1,2.2318999999999996,2,4,5,63.83,30,64.92410000000002,True,True
OB(O)c1cc(-c2ccccn2)cc(-c2ccccn2)c1,1.4904,2,4,5,66.24000000000001,34,82.72960000000002,True,True
N#Cc1ccnc(OCCCc2ccncc2)c1,2.3598800000000004,0,4,5,58.8,31,67.00500000000002,True,True
O=C(O)c1cncc(-c2cccc(F)n2)c1,1.9809,1,4,2,63.08,23,54.38530000000001,True,True
Nc1ncccc1-c1nc2cccnc2[nH]1,1.6021,2,4,2,80.47999999999999,25,61.5321,True,True
O=C(O)c1ccnc(OCCCc2ccncc2)c1,2.1864,1,5,6,72.31,33,69.24930000000002,True,True
Nc1ncc(-c2cccnc2)cc1C(=O)O,1.424,2,5,3,89.10000000000001,25,58.839700000000015,True,True
O=C(Nc1ccc(Cl)cn1)c1ccc(Cl)nc1,3.035700000000001,1,3,2,54.88,24,66.44720000000001,True,True
Cc1ccc(Cl)c(-c2cccnc2)n1,3.1054200000000023,0,2,2,25.78,23,57.215000000000025,True,True
NCc1cc(-c2cccnc2)cc(-c2cccnc2)c1,3.269300000000001,1,3,4,51.8,35,80.79540000000003,True,True
Nc1ncc(-c2cccnc2)cc1CBr,2.620700000000001,1,3,3,51.8,25,64.51140000000002,True,True
Nc1cccnc1NCc1cccnc1,1.6708999999999998,2,4,4,63.83,27,60.21310000000002,True,True
c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1,2.560200000000001,2,5,3,54.25,41,87.93740000000003,True,True
N#CCc1ccc(C(F)(F)F)nc1-c1cccnc1,3.228480000000002,0,3,2,49.57,27,61.78700000000002,True,True
Nc1ccnc(-c2ccncc2)c1,1.7257999999999998,1,3,2,51.8,22,51.880400000000016,True,True
O=C(O)c1ccc(N2CCCC2c2ccccn2)nc1,2.516300000000001,1,5,3,66.32,35,74.75430000000003,True,True
[2H]c1nc([2H])c([2H])c(-c2c([2H])c([2H])nc([2H])c2[2H])c1[2H],2.1435999999999993,0,2,1,25.78,20,47.46800000000001,True,True
N=C(N)c1ccc(OCCCc2ccncc2)nc1,1.7722700000000002,2,4,6,84.88000000000001,35,73.30610000000003,True,True
NNC(c1ccncc1)c1ccccn1,1.0292999999999997,2,4,4,63.83,27,57.64010000000002,True,True
CNc1cncc(-c2cccnc2)c1,2.1853,1,3,3,37.81,25,57.014700000000026,True,True
Cc1cccc2cc(CNCc3cccnc3)c(=O)[nH]c12,2.52132,2,3,5,57.78,38,84.08640000000003,True,True
CC(=O)c1ccc(-c2ccncc2)nc1,2.3461999999999996,0,3,3,42.85,25,57.472500000000025,True,True
ON=C1c2ncccc2-c2cccnc21,1.6836,1,4,1,58.370000000000005,22,54.89350000000002,True,True
O=C(O)c1cnc(O)c(-c2ccncc2)c1,1.5474,2,5,3,83.31,24,56.092100000000016,True,True
Fc1nc(F)c(Cl)c(-c2ccncc2)c1F,3.2143000000000015,0,2,1,25.78,20,52.352,True,True
O=C(CC(=O)Nc1ccncc1)Nc1ccncc1,1.4439,2,4,4,83.98,31,70.35040000000002,True,True
Cc1cc(=O)cc(C)n1-[n+]1ccccc1.[Cl-],-1.9319599999999977,0,2,3,25.88,29,57.60900000000004,True,True
N#CCc1ccnc(-c2cccnc2)c1Cl,2.863080000000001,0,3,2,49.57,24,61.79500000000002,True,True
CCOC(=O)c1c[nH]c2nc(C)ccc2c1=O,1.40822,1,4,4,72.05000000000001,29,63.05720000000002,True,True
Cc1cc(-c2cccnc2)cnc1-c1cccnc1,3.5140200000000013,0,3,3,38.67,32,75.43600000000004,True,True
Cc1ccnc(-c2cc(C)cc(-c3cc(C)ccn3)n2)c1,4.130860000000004,0,3,5,38.67,38,84.91000000000004,True,True
Nc1c([N+](=O)[O-])c2cccnc2c2ncccc12,2.2733999999999996,1,5,2,94.94,26,68.11080000000001,True,True
Cc1ccc(NC(=O)c2cncc(Br)c2)nc1,2.7998200000000004,1,3,3,54.88,27,68.86420000000003,True,True
COc1nc(-c2ccncc2)ccc1[N+](=O)[O-],2.0604,0,5,4,78.15,26,60.67440000000002,True,True
Nc1cnccc1C(=O)c1ccccn1,1.2898,1,4,3,68.87,24,56.31890000000001,True,True
OCCC(CC(CCO)c1ccncc1)c1ccncc1,2.498900000000001,2,4,10,66.24000000000001,43,81.97860000000004,True,True
Clc1ccc(-c2ccncc2)c(-c2ccncc2)n1,3.8590000000000018,0,3,2,38.67,29,75.70900000000003,True,True
CCOC(=O)c1c[nH]c2cccnc2c1=O,1.0998,1,4,3,72.05000000000001,26,58.320200000000014,True,True
C=CCOC(=O)c1cc(-c2ccccn2)nc2ccccc12,3.6396000000000024,0,4,4,52.08,36,85.45350000000005,True,True
Cc1nc2ccncc2cc1O,1.64382,1,3,2,46.010000000000005,20,45.93980000000002,True,True
O=C(O)Cn1nc(-c2cccnc2)nc1-c1cccnc1,1.4867,1,7,4,93.79,32,74.11980000000001,True,True
c1cncc(-c2cc3cccnc3[nH]2)c1,2.6248999999999993,1,2,1,41.57,24,59.324700000000014,True,True
O=C(O)c1ncc(F)cc1-c1cccnc1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
O=C(O)c1cccnc1NCc1ccccn1,1.7869,2,5,4,75.11,28,62.76000000000002,True,True
CCOCn1cc(-c2cnc3c(Cl)ccnc3c2)cn1,3.1407000000000016,0,5,5,52.83,33,77.39500000000004,True,True
Cc1ccc(-c2ccncc2)cn1,2.45202,0,2,2,25.78,23,52.20500000000003,True,True
N#Cc1cc(Cl)c(=O)[nH]c1-c1cccnc1,1.9619799999999992,1,3,1,69.53999999999999,22,60.01870000000001,True,True
O=[N+]([O-])c1c(-c2cccnc2)ccnc1-c1cccnc1,3.1138000000000012,0,5,3,81.81,31,77.35340000000002,True,True
C[n+]1ccc(-c2cc[n+](C)cc2)cc1.O.[Cl-].[Cl-],-5.814099999999996,0,0,3,39.26,33,57.84380000000005,True,True
NNc1nccc2cnccc12,0.9153999999999998,2,4,2,63.83,20,47.34810000000002,True,True
Cc1cc(I)cnc1-c1ccncc1,3.0566200000000014,0,2,2,25.78,23,64.92200000000003,True,True
Clc1cccc(NCc2ccccn2)n1,2.7421000000000006,1,3,3,37.81,25,60.81070000000002,True,True
O=c1c2ccccc2c2nccc3c4cc(O)ccc4n1c32,3.297500000000002,1,4,1,54.599999999999994,32,86.83080000000002,True,True
O=C(O)c1cc(F)ncc1-c1cccnc1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
O=Cc1nc(-c2cccnc2)ccc1-c1cccnc1,3.0181000000000013,0,4,3,55.74,31,76.08650000000003,True,True
O=C(C(=O)c1ccccn1)c1ccccn1,1.5422,0,4,3,59.92,24,57.135000000000026,True,True
N#CCc1cc(-c2ccncc2)cnc1F,2.3487799999999996,0,3,2,49.57,24,56.743000000000016,True,True
COC(=O)c1ccc(-c2ccncc2)nc1Cl,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
COc1ncc(Br)c2cccnc12,2.4009,0,3,2,35.010000000000005,20,53.79000000000002,True,True
c1ccc(-c2cccnc2-c2ccccn2)nc1,3.2056000000000013,0,3,2,38.67,29,70.69900000000003,True,True
NCc1cncc(-c2cccnc2)c1,1.6022999999999998,1,3,3,51.8,25,55.35940000000002,True,True
Cc1cnc([N+](=O)[O-])c(-c2cccnc2)c1,2.36022,0,4,3,68.92,25,58.85940000000002,True,True
O=C(O)c1cc2cccnc2c2ncccc12,2.4812000000000003,1,4,1,63.08,25,64.00330000000001,True,True
N#CCc1ccc(-c2cccnc2)nc1Cl,2.863080000000001,0,3,2,49.57,24,61.795000000000016,True,True
O=C(O)c1c(Cl)cncc1-c1ccncc1,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
Brc1cccc(-c2ccncc2)n1,2.9061000000000012,0,2,1,25.78,20,55.16800000000001,True,True
O=C(O)c1ccc2ccc3cccnc3c2n1,2.4812000000000003,1,4,1,63.08,25,64.00330000000001,True,True
O=c1c2ccccc2oc2nc(-c3ccncc3)ccc12,3.403200000000001,0,4,1,55.99,31,81.01600000000002,True,True
O=C(Nc1ccccn1)C(=O)Nc1ccccn1,1.0537999999999998,2,4,2,83.98,28,65.73340000000002,True,True
COc1ccc(NC(=O)Nc2ccc(OC)nc2)cn1,2.1377999999999995,2,5,6,85.37,34,74.21940000000002,True,True
Brc1cccc(-c2cnc3ccccn23)n1,3.158800000000002,0,3,1,30.19,24,66.12300000000002,True,True
O=Cc1ccc(-c2cccnc2)nc1Cl,2.6095000000000006,0,3,2,42.85,22,57.86550000000001,True,True
ClCc1cccc(-c2cccnc2)c1-c1cccnc1,4.549400000000003,0,2,3,25.78,33,82.46100000000003,True,True
Oc1cccc(-c2ccc3ccccc3n2)n1,3.0024000000000024,1,3,2,46.010000000000005,27,66.63880000000002,True,True
N#Cc1ccnc(-c2ccncc2)c1,2.0152799999999997,0,3,1,49.57,21,52.18300000000002,True,True
O=Cc1cc(-c2ccncc2)ncc1-c1ccncc1,3.0181000000000013,0,4,3,55.74,31,76.08650000000003,True,True
CCOC(=O)c1cc2cnccc2nc1C,2.1149199999999997,0,4,4,52.08,28,60.231500000000025,True,True
c1cc(-c2ccncc2-c2ccncc2)ccn1,3.2056000000000013,0,3,2,38.67,29,70.69900000000003,True,True
BrCc1ccc2cccnc2n1.Cl,2.9465000000000017,0,2,1,25.78,21,59.417000000000016,True,True
Cc1cc(-c2cccnc2)cnc1F,2.59112,0,2,2,25.78,23,52.16300000000002,True,True
OCc1nc(-c2ccncc2)ccc1-c1ccncc1,2.6979000000000006,1,4,4,58.900000000000006,33,76.62180000000004,True,True
Cc1ccc(-c2ccccn2)nc1,2.45202,0,2,2,25.78,23,52.20500000000002,True,True
Nc1ccc(-c2ccccn2)cn1,1.7258,1,3,2,51.8,22,51.88040000000001,True,True
O=Cc1c(F)cncc1-c1ccncc1,2.0951999999999993,0,3,2,42.85,22,52.81350000000002,True,True
O.[O-][n+]1cccc2cc[nH]c21.[O-][n+]1cccc2cc[nH]c21,0.7778999999999994,2,2,0,116.96,35,78.13120000000002,True,True
CCn1cc(C(=O)OC)c(=O)c2ccc(C)nc21,1.51142,0,5,5,61.19,32,67.75350000000003,True,True
Cc1c(-c2ccncc2)nn(-c2ccccn2)c1N,2.2199199999999997,1,5,4,69.62,32,73.73940000000002,True,True
N#Cc1cc(-c2cccnc2)nc(-c2cccnc2)c1,3.077280000000001,0,4,2,62.46,30,75.41400000000002,True,True
CCOC(=O)c1c[nH]c2c(Cl)ccnc2c1=O,1.7531999999999996,1,4,3,72.05000000000001,26,63.330200000000005,True,True
Clc1cnccc1-c1ccncc1,2.7970000000000006,0,2,1,25.78,20,52.478000000000016,True,True
c1ccc(CCNCc2cccnc2)nc1,1.8089,1,3,5,37.81,31,63.88470000000003,True,True
COc1nccc(C(=O)O)c1-c1cccnc1,1.8504,1,5,4,72.31,27,60.97930000000002,True,True
OCc1ccc(Cl)c(-c2ccncc2)n1,2.2893,1,3,3,46.010000000000005,24,58.400800000000025,True,True
Cc1ccc(-c2ccnc(C)c2)nc1,2.760440000000001,0,2,3,25.78,26,56.94200000000003,True,True
O=S(Oc1ccccn1)Oc1ccccn1,1.5131,0,5,4,61.31,24,57.87240000000002,True,True
Oc1nc(CBr)ccc1-c1cccnc1,2.7441000000000013,1,3,3,46.010000000000005,24,61.763800000000025,True,True
CCOC(=O)c1c(O)c2cccnc2n(C(C)C)c1=O,1.8597,1,6,7,81.41999999999999,36,74.00930000000002,True,True
COC(=O)c1ncc(Cl)cc1-c1cccnc1,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
NC(=O)c1cncc(-c2cccc(Br)n2)c1,2.005,1,3,2,68.87,24,63.68590000000001,True,True
Ic1cccnc1-c1ccncc1,2.7482000000000006,0,2,1,25.78,20,60.18500000000002,True,True
Cc1cc(-c2ccncc2)ncc1[N+](=O)[O-],2.36022,0,4,3,68.92,25,58.859400000000015,True,True
N#CCc1cc(-c2ccncc2)cnc1-c1ccncc1,3.2716800000000017,0,4,3,62.46,33,80.01600000000003,True,True
O=C(O)CCC(=O)N1CCc2nc3ncccc3cc2C1,1.3792999999999995,1,5,3,83.39,36,75.52880000000003,True,True
COC(=O)c1cnc(OC)c(-c2cccnc2)c1,1.9388,0,5,5,61.31,30,65.35950000000003,True,True
O=Cc1ccc(-c2cccnc2)c(-c2cccnc2)c1,3.6231000000000018,0,3,3,42.85,32,78.29150000000001,True,True
NC(=O)c1ccnc(-c2cc(C(N)=O)ccn2)c1,0.3413999999999996,2,4,3,111.96,28,64.5038,True,True
Nc1ccc(-n2ccc(=O)cc2)nc1,0.8147,1,4,2,60.91,23,54.24640000000001,True,True
N#Cc1ccc(-c2ccncc2)nc1Cl,2.66868,0,3,1,49.57,21,57.19300000000002,True,True
O=C(O)Cc1ccc(-c2ccncc2)c(-c2ccncc2)c1,3.437700000000002,1,4,4,63.08,36,84.24380000000004,True,True
COC(OC)c1ccc2cc(C)cnc2n1,2.2296199999999997,0,4,6,44.24,30,61.034000000000034,True,True
N=C(N)c1cccnc1OCCCc1ccncc1,1.772270000000001,2,4,6,84.88000000000001,35,73.30610000000003,True,True
O=C(O)c1ccnc(F)c1-c1ccncc1,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
NCc1ccc(N2CCN(c3ccccn3)CC2)nc1,1.2618999999999998,1,5,4,58.28,39,80.79140000000002,True,True
COC(=O)c1cc(-c2ccncc2)nc(-c2ccncc2)c1,2.9922000000000013,0,5,4,64.97,35,82.03850000000003,True,True
O=C(Nc1cc(-c2ccncc2)n[nH]1)c1cccnc1,2.119,2,4,3,83.56,31,74.00890000000003,True,True
N#Cc1ccc(-c2ccccn2)nc1,2.0152799999999993,0,3,1,49.57,21,52.183000000000014,True,True
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1.Cl,2.2915000000000005,1,4,2,73.94999999999999,31,77.94870000000002,True,True
O=C(O)c1cnc(OCCCc2ccncc2)c(Cl)c1,2.839800000000001,1,5,6,72.31,33,74.25930000000002,True,True
COc1ncc(F)cc1-c1ccncc1,2.2912999999999997,0,3,3,35.010000000000005,24,53.97800000000002,True,True
c1cc(-c2nnc(-c3ccncc3)o2)ccn1,2.1936,0,5,2,64.7,25,60.76000000000002,True,True
Cc1ccnc(-c2cc(CCCC(=O)O)ccn2)c1,2.8593200000000003,1,4,6,63.08,35,72.77880000000003,True,True
N#CCc1cc(-c2cccnc2)cnc1N,1.7918799999999997,1,4,3,75.59,26,61.19740000000001,True,True
O=[N+]([O-])c1cccnc1-c1ncccc1[N+](=O)[O-],1.96,0,6,3,112.06,24,60.77680000000001,True,True
Cc1cccc(-c2cncc(C=O)c2)n1,2.26452,0,3,3,42.85,25,57.59250000000002,True,True
Nc1ccc(Sc2ccccn2)nc1,2.21,1,4,3,51.8,23,57.009400000000014,True,True
Clc1nc(-c2ccncc2)cc2cccnc12,3.345200000000001,0,3,1,38.67,25,67.77900000000002,True,True
Cc1ccnc(-c2ccc(Br)cn2)c1,3.214520000000002,0,2,2,25.78,23,59.90500000000002,True,True
O=Cc1ccc(-c2ccncc2)c(Cl)n1,2.6095000000000006,0,3,2,42.85,22,57.86550000000002,True,True
O=C(O)c1nc(Cl)ccc1-c1ccncc1,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
Brc1cccc(-c2ccccn2)n1,2.9061000000000012,0,2,1,25.78,20,55.16800000000001,True,True
COC(=O)c1nc(Cl)c2cccnc2c1O,1.7754,1,5,3,72.31,23,57.55230000000001,True,True
N#CCc1cc(F)cnc1-c1ccncc1,2.3487799999999996,0,3,2,49.57,24,56.74300000000002,True,True
OCc1ccc(-c2cccnc2)c(F)n1,1.7749999999999997,1,3,3,46.010000000000005,24,53.34880000000002,True,True
Cc1noc2nc(-c3ccncc3)cc(C(=O)O)c12,2.2914199999999996,1,6,3,89.11,28,66.73130000000003,True,True
FC(F)(F)c1cnc2c(-c3ccccn3)onc2c1,3.303600000000001,0,4,1,51.81,25,60.03700000000001,True,True
CCc1nc(SCc2cccnc2)c(C#N)cc1C,3.5114000000000027,0,4,6,49.57,34,76.86500000000004,True,True
Clc1cnc(-c2cccnc2)c(-c2cccnc2)c1,3.859000000000002,0,3,2,38.67,29,75.70900000000002,True,True
Fc1cncc(-c2ccncc2)c1,2.2827,0,2,1,25.78,20,47.42600000000002,True,True
COc1c(-c2cccnc2)cccc1-c1cccnc1,3.819200000000003,0,3,4,35.010000000000005,34,79.45600000000005,True,True
O.c1cc(-c2ccncc2)ccn1,1.3188999999999995,0,2,1,57.28,23,51.08180000000003,True,True
O=C(O)c1ccc(Cl)nc1-c1ccncc1,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
N#CCc1cc(Cl)nc(-c2cccnc2)c1,2.863080000000001,0,3,2,49.57,24,61.79500000000002,True,True
O=Cc1cc(-c2cccnc2)cnc1-c1cccnc1,3.0181000000000013,0,4,3,55.74,31,76.08650000000003,True,True
O=C(O)c1cnc2c(cnn2Cc2cccnc2)c1,1.5728,1,6,3,80.89999999999999,29,67.82630000000002,True,True
Nc1c(-c2ccncc2)cncc1-c1ccncc1,2.7878000000000007,1,4,3,64.69,31,75.11140000000002,True,True
Cc1ccc(-c2cncc(C=O)c2)nc1,2.26452,0,3,3,42.85,25,57.59250000000002,True,True
COc1cccc(-c2cccnc2)c1-c1ccncc1,3.819200000000002,0,3,4,35.010000000000005,34,79.45600000000003,True,True
Cc1cccc(-c2cncc(CO)c2)n1,1.9443199999999996,1,3,4,46.010000000000005,27,58.12780000000003,True,True
Fc1c(-c2cccnc2)cncc1-c1cccnc1,3.3447000000000013,0,3,2,38.67,29,70.65700000000002,True,True
Cc1ccc(F)c(-c2ccncc2)n1,2.59112,0,2,2,25.78,23,52.163000000000025,True,True
Clc1cc2cccnc2c2ncccc12,3.436400000000001,0,2,0,25.78,22,62.054000000000016,True,True
O=C(Nc1ccc(Cl)cn1)c1cccnc1Cl,3.035700000000001,1,3,2,54.88,24,66.44720000000001,True,True
O=C(O)c1cccnc1-c1ncccc1C(=O)O,1.54,2,6,3,100.38,26,61.38660000000001,True,True
COC(=O)c1cnc(-c2ccccn2)nc1-c1ccncc1,2.3872,0,6,4,77.86,34,79.83350000000003,True,True
O=C(O)c1ccc(OCCCc2ccncc2)nc1,2.1864,1,5,6,72.31,33,69.24930000000002,True,True
O=C(O)c1cnc2c(ccc3cccnc32)c1O,2.1868000000000003,2,5,2,83.31,26,65.66810000000001,True,True
COc1nc2c(Br)c(F)cnc2cc1F,2.679100000000001,0,3,2,35.010000000000005,20,53.70600000000001,True,True
O=C(Nc1ccncc1)c1ccc[nH]c1=O,1.0221999999999998,2,3,2,74.85,25,59.25290000000001,True,True
O=C(O)c1cnc(O)c2ncccc12,1.0336,2,5,2,83.31,20,48.16210000000001,True,True
N#CCc1ccc(-c2cccnc2)c(O)n1,1.9152799999999996,1,4,3,69.8,25,58.44980000000002,True,True
Brc1cnc2[nH]c(-c3cccnc3)nc2c1,2.7824,1,3,1,54.46,23,64.81970000000001,True,True
OC(c1cccnc1)c1cnc2ccccc2c1,2.711500000000001,1,3,3,46.010000000000005,30,70.04180000000004,True,True
O=C(NCc1cccnc1)C(=O)NCc1cccnc1,0.4091999999999994,2,4,4,83.98,34,72.16740000000003,True,True
Cc1nccc2[nH]c(=O)c(C#N)cc12,1.1031999999999995,1,3,1,69.53999999999999,21,51.81570000000001,True,True
COC(=O)c1cc(OC)ncc1-c1ccncc1,1.9388,0,5,5,61.31,30,65.35950000000003,True,True
Fc1cnc(-c2cccnc2)c(F)c1,2.4218,0,2,1,25.78,20,47.384000000000015,True,True
O=Cc1cccn(Cc2cccnc2)c1=O,1.1041,0,4,3,51.96,26,59.42850000000002,True,True
Cc1ccnc(NC(=O)Nc2cc(C)ccn2)c1,2.737440000000001,2,3,4,66.91,32,70.58940000000003,True,True
COC(=O)c1cc(F)nc(-c2ccncc2)c1,2.0693,0,4,3,52.08,26,58.765500000000024,True,True
Cc1ccc2nc(-c3cccnc3)[nH]c2n1,2.328319999999999,1,3,2,54.46,26,61.85670000000002,True,True
CCOC(=O)c1cnc2ccc(Cl)nc2c1Cl,3.1133000000000015,0,4,3,52.08,25,65.51450000000001,True,True
N#Cc1ccc(-c2cccnc2)c(-c2cccnc2)c1,3.682280000000002,0,3,2,49.57,31,77.61900000000001,True,True
O=Cc1cc(-c2ccncc2)ccc1-c1ccncc1,3.6231000000000018,0,3,3,42.85,32,78.29150000000003,True,True
Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,4.016680000000003,0,2,4,25.78,34,75.99200000000003,True,True
COc1ncccc1NC(=O)Nc1cccnc1OC,2.1377999999999995,2,5,6,85.37,34,74.21940000000004,True,True
O=C(O)c1ccnc(-c2cccnc2)c1,1.8418,1,4,2,63.08,23,54.42730000000002,True,True
COc1ncc(C=O)cc1-c1ccncc1,1.9647,0,4,4,52.08,26,59.40750000000003,True,True
O=c1ccc2cnn(Cc3ccccn3)c2[nH]1,1.1679,1,4,2,63.57,27,63.692700000000016,True,True
Nc1ncc(C(=O)O)c2cnccc12,0.9102,2,5,2,89.1,21,50.90970000000001,True,True
Cc1cc(C)c2c(N)c3cccc(C)c3nc2n1,3.2904600000000013,1,3,4,51.8,33,75.66740000000003,True,True
CCOC(=O)c1cnc2ccc3ncccc3c2c1Cl,3.613100000000003,0,4,3,52.08,31,78.01050000000004,True,True
OCc1cc(-c2ccncc2)ccn1,1.6359,1,3,3,46.010000000000005,24,53.39080000000003,True,True
Cc1nc2nc(O)ccc2c(C)c1C,2.260660000000001,1,3,4,46.010000000000005,26,55.41380000000002,True,True
CN(C)/C=C(\C#N)c1ccc2cccnc2n1,2.05588,0,4,4,52.81,29,66.81500000000003,True,True
Cl.c1cnc2c(c1)ccc1cccnc12,3.2048000000000014,0,2,0,25.78,24,64.29200000000002,True,True
Cc1cc(C)c2cc(CNCc3cccnc3)c(=O)[nH]c2c1,2.829740000000001,2,3,6,57.78,41,88.82340000000003,True,True
Cc1cc(-c2ccncc2)cnc1Cl,3.1054200000000005,0,2,2,25.78,23,57.215000000000025,True,True
Nc1cc(-c2ccccn2)c(Br)cn1,2.4883000000000006,1,3,2,51.8,22,59.58040000000001,True,True
c1cc(C2CCC(c3ccncc3)C2)ccn1,3.5279000000000016,0,2,2,25.78,33,67.80700000000004,True,True
Cl.N=C(N)c1cccc(-c2ccccn2)n1,1.8494699999999995,2,3,2,75.65,27,65.7321,True,True
Cc1nc2ncccc2c(C)c1Br,3.009140000000002,0,2,2,25.78,22,56.71200000000002,True,True
O=C(O)Cc1ccc(-c2ccccn2)nc1,1.7707,1,4,3,63.08,26,58.80780000000002,True,True
O=Cc1ccc(F)nc1-c1cccnc1,2.0951999999999997,0,3,2,42.85,22,52.81350000000002,True,True
CC(=O)c1ccc(-c2cccnc2)cn1,2.3461999999999996,0,3,3,42.85,25,57.472500000000025,True,True
N#Cc1cncc(-c2ccncc2)c1,2.0152799999999997,0,3,1,49.57,21,52.18300000000002,True,True
COc1ccc2ccc(C(=O)O)nc2n1,1.3366,1,5,3,72.31,23,53.04930000000001,True,True
