SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS
Cl.O=C(O)CCCc1ccccn1,1.9107,1,3,4,50.19,25,52.058800000000026,True,False,True
COC(=O)c1cccnc1CCl.Cl,2.0288,0,3,3,39.19,22,52.381500000000024,True,False,True
Cl.c1ccc2c(N3CCNCC3)nccc2c1,2.0661999999999994,1,3,1,28.16,33,74.07370000000003,True,False,True
N[n+]1cccc2ccccc21.[Cl-],-2.1548999999999996,1,1,1,29.9,21,44.29340000000002,True,False,True
Cl.c1cc(-c2cc[nH]n2)ccn1,1.8934999999999995,1,2,1,41.57,20,49.06670000000002,True,False,True
Cl.N=c1ccccn1Cc1ccccc1,2.4376700000000007,1,2,2,28.78,28,63.07870000000003,True,False,True
Cl.NCC(=O)c1ccc(Br)cn1,1.4073000000000002,1,3,3,55.98,20,52.56990000000001,True,False,True
Cl.O=[N+]([O-])c1ccc(N2CCNCC2)nc1,0.8211999999999997,1,5,2,71.30000000000001,29,63.222100000000026,True,False,True
Cl.Clc1ccc(OC2CNC2)nc1,1.5074,1,3,2,34.15,23,53.780700000000024,True,False,True
Cl.NCc1cc(C(F)(F)F)ccn1,1.9809,1,2,2,38.91,21,44.37840000000001,True,False,True
Cc1ccc(S(=O)(=O)Nc2cc(C)ccn2)cc1.Cl,2.921040000000002,1,3,5,59.06,34,78.20950000000002,True,False,True
Cc1cccc(OC2CNC2)n1.Cl.Cl,1.5842199999999993,1,3,3,34.15,28,60.75570000000003,True,False,True
O.O=C(O)COc1cccc2cccnc12,0.8734999999999999,1,4,3,90.92,27,58.48760000000002,True,False,True
Cl.N=C(N)c1ccc2cccc(F)c2n1,2.07977,2,2,1,62.760000000000005,24,59.9651,True,False,True
CN(C)c1ccc(N)cn1.Cl,1.1516,1,3,4,42.15,23,50.22440000000002,True,False,True
Cc1cc(NN)ccn1.Cl,1.0974199999999998,2,3,3,50.94,20,44.032100000000014,True,False,True
Cl.Nc1ccnc(-c2cccc(C=O)c2)c1,2.5651,1,3,3,55.98,27,66.72090000000001,True,False,True
CC(C)(C)CC(N)c1ccncc1.Cl,2.9394000000000013,1,2,3,38.91,33,62.48540000000004,True,False,True
Cc1ccc2nc(C)cc(OCC(=O)O)c2c1.Cl,2.7368400000000013,1,4,5,59.42,32,71.59580000000003,True,False,True
Cl.NCCS(=O)(=O)NCc1ccccn1,-0.1185000000000005,2,4,6,85.08,29,61.16590000000002,True,False,True
Cl.c1cncc([C@@H]2CCCCN2)c1,2.3179999999999996,1,2,1,24.92,28,56.07970000000003,True,False,True
Cc1cccc(C#Cc2ccccc2)n1.Cl,3.211620000000002,0,1,1,12.89,28,68.64400000000002,True,False,True
CC1CN/C(=N/c2cccnc2)S1.Cl.Cl,2.637600000000001,1,3,2,37.28,28,70.88370000000002,True,False,True
Cl.NC1CCN(c2ccc([N+](=O)[O-])cn2)CC1,1.3390999999999995,1,5,3,85.28999999999999,32,67.56180000000002,True,False,True
Cl.Cl.NCc1ccc(Cl)cn1,2.0373,1,2,2,38.91,20,51.634400000000014,True,False,True
Cl.Cl.NC1CCCc2cnccc21,2.2613000000000003,1,2,1,38.91,27,58.59940000000003,True,False,True
Cc1ccc(CC2CCNCC2)nc1.Cl.Cl,2.7757200000000015,1,2,3,24.92,36,72.76770000000003,True,False,True
Nc1ccncc1C=O.O=C(O)C(F)(F)F,1.1096,2,5,2,93.28,23,47.72769999999999,True,False,True
Cc1cccc2ncc(CN)n12.Cl.Cl,1.94502,1,3,3,43.31999999999999,27,62.31640000000002,True,False,True
Cl.Cl.c1ccc(CC2CNC2)nc1,1.6870999999999994,1,2,2,24.92,27,58.79670000000003,True,False,True
Cl.N[C@H](c1ccc(Cl)nc1)C(F)(F)F,2.7189000000000005,1,2,2,38.91,21,49.4784,True,False,True
CC(N)c1cccnc1.Cl.Cl,1.9449000000000003,1,2,3,38.91,23,51.33540000000003,True,False,True
CCc1nc2ccc(C(=O)O)cn2c1C.Cl,2.3251200000000005,1,4,4,54.599999999999994,29,63.51430000000003,True,False,True
CCCCCCCC(N)c1ccncc1.Cl,3.863700000000003,1,2,9,38.91,39,71.78940000000004,True,False,True
Cl.Fc1ccc(-c2cncc(CCl)c2)cc1,4.048300000000002,0,1,2,12.89,26,66.43600000000002,True,False,True
Cc1ccc(C2=CCNCC2)cn1.Cl.Cl,2.6103200000000015,1,2,2,24.92,31,68.93370000000002,True,False,True
Cc1cc(Cl)c2ccccc2n1.O,2.371920000000002,0,1,1,44.39,23,55.10380000000003,True,False,True
Cl.N[C@@H](c1cccnc1)C(F)(F)F,2.0655,1,2,2,38.91,21,44.46840000000001,True,False,True
Cl.Cl.OC1(Cc2ccncc2)CCNCC1,1.5821999999999996,2,3,3,45.150000000000006,34,69.49050000000004,True,False,True
COC(=O)CC(N)c1cccnc1.Cl,1.0662999999999996,1,4,5,65.21000000000001,27,55.04640000000003,True,False,True
Cc1ccccc1C(N)c1ccncc1.Cl.Cl,3.2817200000000017,1,2,4,38.91,33,75.94240000000002,True,False,True
Cl.NCCC(=O)Nc1ccncc1,0.7906999999999998,2,3,4,68.01,25,53.78610000000002,True,False,True
Cl.OCc1ccc2nccn2c1,1.2484,1,3,2,37.53,21,48.36280000000003,True,False,True
CC1CCC(C(N)c2ccncc2)CC1.Cl,3.3295000000000017,1,2,4,38.91,37,69.53540000000004,True,False,True
Cl.Cl.c1cncc(COC2CCNC2)c1,1.8036999999999992,1,3,3,34.15,31,64.79670000000003,True,False,True
COc1ccc2[nH]c(CCCCl)nc2n1.Cl,2.5597000000000008,1,3,5,50.8,29,66.72970000000001,True,False,True
Cl.N=C(N)c1ccc2cccc([N+](=O)[O-])c2n1,1.8488699999999996,2,4,2,105.9,26,66.66149999999999,True,False,True
Cc1cc(NN)c2ccc(Cl)cc2n1.Cl,2.9040200000000005,2,3,3,50.94,26,66.5481,True,False,True
Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1,3.0832000000000015,2,5,4,89.64999999999999,29,70.92780000000002,True,False,True
Br.Br.NCCc1cc[nH]c(=O)c1,1.0319,2,2,3,58.88,24,60.465100000000014,True,False,True
Cl.O=C(CCl)Nc1ccc(Cc2ccncc2)cc1,3.2715000000000014,1,2,4,41.99,33,80.08270000000003,True,False,True
Cl.c1cc2ccc(N3CCNCC3)cc2cn1,2.0662,1,3,1,28.16,33,74.07370000000003,True,False,True
Cc1cc(N2CCNCC2)ccn1.Cl.Cl.Cl,2.065020000000001,1,3,2,28.16,34,75.80070000000002,True,False,True
Cl.Clc1ncccc1OC1CCNCC1,2.2876000000000003,1,3,2,34.15,29,63.01470000000004,True,False,True
Cl.NCCOc1ncc(Cl)cc1Cl,2.1477000000000004,1,3,4,48.14,22,56.05440000000002,True,False,True
Cl.ClCc1cncc(OCc2ccccc2)c1,3.821200000000002,0,2,4,22.12,30,71.81600000000005,True,False,True
Cl.Cl.NC(CO)Cc1ccncc1,0.7873000000000001,2,3,5,59.14,27,57.498200000000026,True,False,True
CC(NCC1CCOCC1)c1cccnc1.Cl,2.580600000000001,1,3,5,34.15,38,71.44570000000003,True,False,True
Cc1ccnc(NCC2CCNCC2)c1.Cl,2.2233200000000006,2,3,4,36.95,36,70.30540000000003,True,False,True
Cl.N[C@@H](c1ccnc(Br)c1)C(F)(F)F,2.8280000000000003,1,2,2,38.91,21,52.168400000000005,True,False,True
Cc1cc[n+](C)cc1C(N)=O.[Cl-],-3.0775799999999984,1,1,3,46.97,23,40.87290000000001,True,False,True
Cl.c1ccc(SC2CNC2)nc1,1.5673,1,3,2,24.92,23,53.999700000000026,True,False,True
Cl.O=C(O)c1ccc(Nc2ccncc2)cc1,2.9452000000000007,2,4,3,62.22,28,68.16900000000003,True,False,True
Cl.Cl.c1cc(COC2CCCNC2)ccn1,2.1937999999999995,1,3,3,34.15,34,69.41370000000003,True,False,True
Cc1nc2ccccc2cc1N.Cl.Cl,2.9690200000000013,1,2,2,38.91,26,65.38840000000002,True,False,True
Cl.Cl.Nc1cccc(OC(F)F)n1,2.1087999999999996,1,3,3,48.14,21,49.777400000000014,True,False,True
CCNc1ncccc1N.Cl.Cl,1.9391999999999996,2,3,4,50.94,25,57.30910000000002,True,False,True
Cc1c(Cl)ccc2c(NN)ccnc12.Cl,2.9040200000000005,2,3,3,50.94,26,66.5481,True,False,True
Cl.Cl.ClCCCNCc1ccncc1,2.643700000000001,1,2,5,24.92,29,65.77670000000003,True,False,True
Cc1ccnc(C(O)C(=O)O)c1.Cl,0.92982,2,4,4,70.42,23,48.81760000000002,True,False,True
Cl.N=C(N)c1nc2ccccc2cc1C(F)(F)F,2.9594700000000005,2,2,1,62.760000000000005,27,65.0091,True,False,True
Cl.NCCc1cc2ccccc2[nH]c1=O,1.4511,2,2,3,58.88,28,64.57510000000002,True,False,True
Cl.Nc1ccc2cccnc2c1,2.2387999999999995,1,2,1,38.91,21,53.40340000000002,True,False,True
Cl.Cl.NCC1(c2ccc(F)cn2)CCOCC1,2.0712,1,3,3,48.14,34,69.47640000000003,True,False,True
CNc1cc(C(=O)O)ccn1.Cl.O,0.4185999999999999,2,4,3,93.72,24,51.60480000000002,True,False,True
Cl.N[C@H](c1ccc(Br)cn1)C(F)(F)F,2.8280000000000003,1,2,2,38.91,21,52.168400000000005,True,False,True
Cc1cccc2nc(C(=O)O)cn12.O.O,-0.30848,1,4,2,117.6,27,54.11590000000002,True,False,True
CCOC(=O)c1cccc(CBr)n1.Cl,2.5750000000000015,0,3,4,39.19,25,60.072500000000026,True,False,True
Cl.Cl.c1cncc(CNC2CC2)c1,2.177199999999999,1,2,3,24.92,27,58.59470000000003,True,False,True
CNCc1ccc(OC)cn1.Cl.Cl,1.6532,1,3,5,34.15,27,58.04870000000003,True,False,True
CN(C)c1ccc(N)cn1.Cl.Cl.Cl,1.9952,1,3,4,42.15,27,64.72040000000003,True,False,True
Cl.Cl.O=C(O)C1CCCN(Cc2ccncc2)C1,2.2218,1,4,3,53.43,36,74.36980000000004,True,False,True
CN1CCC(c2ccnc(Cl)c2)CC1.O=CO,2.2449999999999997,1,4,2,53.43000000000001,34,67.41180000000004,True,False,True
Cl.Cl.c1cc(C2CCNC2)ccn1,2.0020999999999995,1,2,1,24.92,27,58.96070000000003,True,False,True
Cl.FC(F)(F)Oc1ccc2ncccc2c1,3.555200000000002,0,2,1,22.12,23,55.67400000000002,True,False,True
Cc1ccc2oc(C(=O)O)cc2n1.Cl,2.256219999999999,1,4,2,63.33,22,52.953300000000006,True,False,True
Cl.Cl.c1cc(C2CNC2)ccn1,1.6119999999999997,1,2,1,24.92,24,54.34370000000003,True,False,True
Cl.O=C(c1cccnc1)C1CNC1,0.9055,1,3,2,41.99,24,52.175200000000025,True,False,True
Cl.NCc1nc2ccccn2n1,0.6098,1,4,2,56.209999999999994,21,48.12640000000001,True,False,True
CCn1ccc(N)cc1=O.Cl,0.8721999999999999,1,3,3,48.02,22,48.036400000000015,True,False,True
Br.Cc1ccn2cc(C(=O)O)nc2c1,1.9188199999999995,1,4,2,54.6,23,57.21030000000001,True,False,True
Cc1cc(O)cc(C2CCNCC2)n1.Cl,1.9844199999999996,2,3,3,45.15,32,62.73150000000004,True,False,True
CCCCCC[n+]1ccccc1.[Br-],-0.4415999999999986,0,0,6,3.88,31,50.779000000000046,True,False,True
C[C@H](O)c1ccccn1.Cl,1.5567,1,2,3,33.120000000000005,20,42.11880000000002,True,False,True
CC(C)Nc1cccnc1.Cl.Cl,2.7455000000000016,1,2,4,24.92,26,57.49170000000004,True,False,True
Cc1cc(O)n(-c2ccccn2)n1.Cl,1.7031199999999995,1,4,3,50.94,24,55.00880000000002,True,False,True
Cl.Cl.FC1(c2cccnc2)CCNCC1,2.4734,1,2,1,24.92,30,63.62270000000004,True,False,True
CCc1cc2cc(Cl)cc(C)c2nc1NN.Cl,3.4664200000000016,2,3,5,50.94,32,75.92610000000002,True,False,True
Cl.Cl.Nc1cnc2cc(F)ccc2c1,2.7997000000000005,1,2,1,38.91,23,60.609400000000015,True,False,True
Cl.NCc1cc2c(Cl)nccc2s1,2.8302000000000005,1,3,2,38.91,21,59.76940000000001,True,False,True
Cc1ccnc(N2CCNCC2)c1.Cl,1.2214199999999995,1,3,2,28.160000000000004,30,61.30470000000003,True,False,True
Cl.O=C(O)c1cccc2c(Cl)nccc12,3.0082000000000004,1,3,1,50.19,22,60.96030000000002,True,False,True
C[n+]1cccc(C2OCCO2)c1.[I-],-2.439499999999998,0,2,2,22.34,25,42.26300000000002,True,False,True
Cl.Cl.c1ccc(N2CCNCC2)nc1,1.3347999999999998,1,3,1,28.16,29,63.81570000000003,True,False,True
CCCC(N)c1cccc(C)n1.Cl,2.611720000000002,1,2,6,38.91,30,58.058400000000034,True,False,True
Cl.Cl.c1cncc(COC2CCNCC2)c1,2.1937999999999995,1,3,3,34.15,34,69.41370000000005,True,False,True
CCOC(=O)CC(N)c1ccncc1.Cl.Cl,1.8782000000000003,1,4,6,65.21000000000001,32,66.91140000000001,True,False,True
CCNCCOc1cc(C)n(C)c(=O)c1.Cl,1.1038199999999998,1,4,8,43.26,35,67.70670000000003,True,False,True
Cl.O=C(CCl)N1CCN(c2ccccn2)CC1,1.3908,0,3,2,36.440000000000005,32,70.99800000000003,True,False,True
Cl.Fc1ccc2c(N3CCNCC3)ccnc2c1,2.2053000000000003,1,3,1,28.16,33,74.03170000000003,True,False,True
CC[n+]1c(C)ccc2ccccc21.[I-],-0.5403799999999999,0,0,3,3.88,28,54.55400000000003,True,False,True
Cc1cccc(OC2CCNC2)n1.Cl.Cl,1.9743199999999996,1,3,3,34.15,31,65.37270000000004,True,False,True
[O-][Cl+3]([O-])([O-])[O-].c1ccc(C[n+]2ccccc2)cc1,-2.7335999999999956,0,4,2,96.12,30,52.18100000000003,True,False,True
CC(C)(CO)NCc1ccccn1.Cl,1.3639,2,3,7,45.15,31,59.489500000000035,True,False,True
Cl.O=C(O)C1CCN(c2ccc(Cl)cn2)CC1,2.4578000000000007,1,4,2,53.43,31,69.06780000000002,True,False,True
Cl.Cl.OC1(Cc2ccccn2)CCNCC1,1.5821999999999996,2,3,3,45.150000000000006,34,69.49050000000004,True,False,True
Cc1nc(C#Cc2cccnc2)cs1.Cl,2.6681200000000014,0,3,1,25.78,24,64.31600000000003,True,False,True
CC1CNCCN1C(=O)c1cccnc1Cl.Cl,1.5906999999999991,1,3,2,45.23,32,69.86320000000002,True,False,True
Cl.O=C1CCN(C(=O)c2cccnc2)CC1,1.3085,0,3,1,50.27,29,61.62950000000003,True,False,True
Cl.Cl.NCCCc1nc(-c2ccncc2)no1,1.8665,1,5,5,77.83,31,69.40040000000002,True,False,True
C[C@@H](N)c1ccc(Br)cn1.Cl,2.285600000000001,1,2,3,38.91,21,51.78740000000001,True,False,True
CCc1nc(C)ccc1O.O=C(O)CCC(=O)O,1.59382,3,6,7,107.72,35,64.52240000000003,True,False,True
CCCCc1ccccn1.Cl,2.8460000000000014,0,1,4,12.89,25,50.09700000000004,True,False,True
COc1ccc(CCN)cn1.Cl,1.0132,1,3,5,48.14,25,50.79540000000002,True,False,True
O=C([O-])c1cc(=O)c2ccc(Cl)cc2[nH]1.[Na+],-2.4509999999999996,1,3,1,72.99,21,53.90920000000001,True,False,True
Cl.NC(c1ccccn1)C1CCOCC1,1.9298,1,3,3,48.14,32,61.95640000000004,True,False,True
Cc1cc(CN)c2ccccc2n1.Cl,2.4237200000000008,1,2,3,38.91,27,61.61940000000003,True,False,True
O=C(C[n+]1cccc(O)c1)c1ccccc1.[Br-],-1.4334,1,2,4,41.18,29,59.07430000000004,True,False,True
CN1CCN(c2ccc(B(O)O)cn2)CC1.Cl,-1.0650000000000002,2,5,5,59.83,34,71.02060000000003,True,False,True
Cl.Cl.O=C(Cc1ccccn1)N1CCNCC1,0.8994999999999993,1,3,2,45.23,34,71.88670000000003,True,False,True
Cl.Cl.c1ccc(CC2CCNCC2)nc1,2.4673,1,2,2,24.92,33,68.03070000000004,True,False,True
Cl.O=[N+]([O-])c1ccc(OCC2CCNCC2)nc1,1.7899999999999998,1,5,4,77.29,34,69.22810000000004,True,False,True
Cl.O=C(O)c1ccnc(N2CCCC2)c1,1.8018,1,4,2,53.43,28,59.89130000000002,True,False,True
Cl.O=C(O)c1cc(Oc2ccccc2)ccn1,2.993900000000001,1,4,3,59.42,27,64.96030000000002,True,False,True
Cl.Cl.NC1CCCc2cccnc21,2.2613000000000003,1,2,1,38.91,27,58.599400000000024,True,False,True
CCCCCOc1ccnc(C(=N)N)c1.Cl,2.3564700000000003,2,3,7,71.99,34,67.52110000000003,True,False,True
CNCc1cccc(C)n1.Cl.Cl,1.9530200000000004,1,2,4,24.92,26,56.233700000000034,True,False,True
Cl.c1cc(O[C@@H]2CCNC2)ccn1,1.2440999999999998,1,3,2,34.15,26,53.387700000000024,True,False,True
CC(C)C(C)NCc1nnc2ccccn12.Cl,2.2852,1,4,7,42.22,36,71.37470000000003,True,False,True
Cc1nc(NN)ccc1Br.Cl,1.85992,2,3,3,50.94,20,51.73210000000002,True,False,True
Cl.NCCOc1cncc(Br)c1,1.6034,1,3,4,48.14,22,53.73440000000002,True,False,True
Cl.NCCCn1ccccc1=O,0.6189,1,3,4,48.02,25,51.62140000000002,True,False,True
COCCCOc1ccnc(CO)c1C.Cl,1.71942,1,4,9,51.58,34,64.13280000000005,True,False,True
CCOc1ccc2nc(C)cc(NN)c2c1.Cl,2.64932,2,4,6,60.17,33,72.70710000000003,True,False,True
CC(=O)NCc1ccccn1.Cl,1.1395,1,2,3,41.99,23,49.005700000000026,True,False,True
COc1cc(CN)cnc1Cl.Cl,1.6241,1,3,4,48.14,22,50.93840000000002,True,False,True
Cl.Cl.NCCc1c[nH]c2cccnc12,1.9077,2,2,3,54.7,27,63.34810000000002,True,False,True
C[n+]1ccccc1NN.Cc1ccc(S(=O)(=O)[O-])cc1,0.69582,2,5,5,99.13,37,74.57030000000003,True,False,True
Cl.Cl.NCC(CO)Cc1ccncc1,1.0349000000000002,2,3,6,59.14,30,62.06720000000003,True,False,True
CCCCCC(N)c1cccnc1.Cl,3.0835000000000012,1,2,7,38.91,33,62.55540000000004,True,False,True
COCCCOc1ccnc(CCl)c1C.Cl,2.965920000000002,0,3,8,31.35,33,67.76700000000004,True,False,True
Cc1cccc(-c2noc(C3CNC3)n2)n1.Cl,1.5486199999999997,1,5,3,63.84,30,65.12470000000002,True,False,True
COC(=O)c1cnc2c(c1)CCNC2.Cl,0.9356999999999998,1,4,2,51.22,28,58.23520000000003,True,False,True
Cl.Cl.Nc1cc(C2CC2)ccn1,2.3848000000000003,1,2,2,38.91,24,55.120400000000025,True,False,True
Cl.N=C(N)Cc1ncc(C(F)(F)F)cc1Cl,2.654070000000001,2,2,2,62.760000000000005,24,57.115100000000005,True,False,True
CN(C)Cc1cc(N)ccn1.Cl.Cl,1.569,1,3,5,42.15,28,60.53640000000003,True,False,True
Cl.c1cc(OCC2CCCN2)ccn1,1.6341999999999997,1,3,3,34.15,29,58.00470000000003,True,False,True
Cl.Cl.c1cc(NC2CCNC2)ccn1,1.6989999999999996,2,3,2,36.95,29,63.63040000000003,True,False,True
Cl.O=C(NCc1cccnc1)C1CCCNC1,1.1191999999999998,2,3,3,54.02,35,68.92540000000004,True,False,True
Cl.O=C(O)Cc1cn2ccccc2n1,1.3831999999999998,1,4,2,54.599999999999994,23,53.77980000000002,True,False,True
CCOC(=O)C(N)c1ccccn1.Cl,1.0662999999999996,1,4,5,65.21000000000001,27,55.04640000000003,True,False,True
Cl.Clc1ccc(CN[C@@H]2CCNC2)cn1,1.6082999999999998,2,3,3,36.95,30,64.60940000000002,True,False,True
Cc1cccc(C(=O)NC2CCNCC2)n1.Cl.Cl,1.71542,2,3,3,54.02,37,76.82790000000003,True,False,True
COC(=O)c1ccc(N)c(OC)n1.Cl,0.8807999999999998,1,5,5,74.44,25,53.78890000000001,True,False,True
CCOc1ccc(Cl)c(C(=N)N)n1.Cl,1.8395699999999997,2,3,4,71.99,25,58.68010000000001,True,False,True
Cc1cc2cc(F)ccc2nc1NN.Cl,2.389719999999999,2,3,3,50.94,26,61.49610000000002,True,False,True
Brc1cccc(NC2CCNC2)n1.Cl,2.0397000000000003,2,3,2,36.95,27,64.08240000000002,True,False,True
Cl.c1ccc(CO[C@H]2CCNC2)nc1,1.3818999999999997,1,3,3,34.15,29,57.54870000000003,True,False,True
Cc1nc(N)ccc1Br.O=[N+]([O-])O,1.38702,2,5,3,102.28,21,49.8673,True,False,True
Cl.NC1CCCN(c2cccc(Br)n2)C1,2.1934000000000005,1,3,2,42.15,30,68.60740000000003,True,False,True
COc1ccc(CN)cn1.Cl,0.9707,1,3,4,48.14,22,45.92840000000002,True,False,True
Cl.NCCc1cccc(F)n1,1.1437000000000002,1,2,3,38.91,21,44.20140000000002,True,False,True
CC(C)Nc1ccc(N)cn1.Cl.Cl,2.3277,2,3,5,50.94,28,61.90410000000003,True,False,True
C.Cc1cccnc1N1CCCNCC1,1.82582,1,3,2,28.160000000000004,36,65.40470000000005,True,False,True
Cl.O=C1CCCc2cnccc21,2.0224,0,2,0,29.96,22,48.753500000000024,True,False,True
Cc1ccsc1CNCc1cccnc1.Cl,3.1631200000000015,1,3,5,24.92,31,71.08470000000003,True,False,True
NC(c1ccc(Cl)nc1)C1CC1.O=C(O)C(=O)O,1.3004,3,6,3,113.51,31,64.171,True,False,True
Cl.NC(CCc1ccccc1)c1ccccn1,3.136000000000002,1,2,5,38.91,34,73.17640000000003,True,False,True
CCN(C)c1ccc(N)cn1.Cl.Cl,1.9635,1,3,5,42.15,28,62.08940000000003,True,False,True
Cl.OCc1cccc(CO)n1,0.4879999999999998,2,3,4,53.35,21,43.330600000000025,True,False,True
CCC(C)CNCc1nnc2ccccn12.Cl.Cl,2.7086000000000015,1,4,7,42.22,38,78.64470000000003,True,False,True
CN1CCN(c2ncccc2C(F)(F)F)CC1.Cl,2.2740000000000005,0,3,2,19.37,33,66.19700000000002,True,False,True
Cl.O=C(OC1CCNCC1)c1cc(Cl)ccn1,2.0656,1,4,2,51.22,31,67.80220000000003,True,False,True
CN(C)c1ccc(CO)cn1.Cl,1.0617,1,3,5,36.36,25,51.73480000000003,True,False,True
Cc1nc2ccccn2c1CCC(=O)O.Cl,2.08172,1,4,4,54.60000000000001,29,63.13380000000003,True,False,True
Cl.NNCc1ccccn1,0.4667,2,3,3,50.94,20,42.51210000000002,True,False,True
Cl.c1cncc(CNCc2ccsc2)c1,2.854700000000001,1,3,4,24.92,28,66.34770000000003,True,False,True
Cc1ccc(CC(=O)O)nc1.Cl,1.43892,1,3,3,50.19,22,47.56180000000002,True,False,True
CCCCNCc1ccccn1.Cl,2.393100000000001,1,2,6,24.92,30,58.09970000000004,True,False,True
CN1CCN(c2ccc(CN)cn2)CC1.Cl.Cl,1.1357,1,4,4,45.39,37,76.33440000000003,True,False,True
Cl.Cl.c1cc(CNC2CC2)ccn1,2.177199999999999,1,2,3,24.92,27,58.59470000000003,True,False,True
Cl.O=C(NCc1cccnc1)C1CCCCN1,1.2616999999999998,2,3,3,54.02,35,68.97340000000004,True,False,True
CCCOc1cccnc1C(=N)N.Cl,1.5762699999999998,2,3,5,71.99,28,58.287100000000024,True,False,True
Cl.Cl.NNCc1cccc2cccnc12,2.0417,2,3,3,50.94,28,67.26610000000002,True,False,True
COc1cc(CCl)ccn1.Cl,2.2508000000000004,0,2,3,22.12,20,47.59400000000002,True,False,True
Cl.Fc1ccc(OC2CCNCC2)nc1,1.7732999999999994,1,3,2,34.15,29,57.96270000000003,True,False,True
Cl.Nc1ccc(NC2CCC2)nc1,2.05,2,3,3,50.94,27,57.159100000000024,True,False,True
Cl.N=C(N)c1cccc(-c2ccco2)n1,2.0474699999999997,2,3,2,75.9,25,60.203100000000006,True,False,True
Cl.N[C@@H](c1cccc(Br)n1)C(F)(F)F,2.8280000000000003,1,2,2,38.91,21,52.1684,True,False,True
Cl.N=C(N)c1cc(-n2cccc2)ccn1,1.57817,2,3,2,67.69,26,61.82810000000002,True,False,True
Cl.NCc1ccc2cnccc2c1,2.1153,1,2,2,38.91,24,56.88240000000002,True,False,True
Cl.c1cc(C2CCCCC2)ccn1,3.5511000000000026,0,1,1,12.89,29,57.311000000000035,True,False,True
CCl.O/N=C/c1ccccn1,1.7447,1,3,2,45.48,20,45.39450000000002,True,False,True
Cl.c1cc2c(cn1)CCNC2,1.1491,1,2,0,24.92,22,46.89570000000002,True,False,True
Cc1cccc(=NN)[nH]1.Cl,0.51932,2,2,2,54.169999999999995,20,42.528100000000016,True,False,True
Cl.Cl.NCCc1cnc2ccccn12,1.6791,1,3,3,43.31999999999999,27,62.446400000000025,True,False,True
Cc1c[nH]c(CN)c(C)c1=O.Cl,0.8722400000000001,2,2,4,58.88,25,51.67610000000002,True,False,True
Cl.Cl.O=C(NCc1cccnc1)C1CCNCC1,1.541,2,3,3,54.02,37,76.17340000000004,True,False,True
Cl.Cl.c1cncc(C[C@H]2CCCN2)c1,2.2196999999999996,1,2,2,24.92,30,63.46170000000003,True,False,True
Cc1cc(Br)cn2cc(CCN)nc12.Cl,2.3282199999999995,1,3,4,43.32,28,67.6354,True,False,True
CN(C)Cc1ccc(N)nc1.Cl.Cl,1.569,1,3,5,42.15,28,60.53640000000003,True,False,True
Oc1ccc[n+](Cc2ccccc2)c1.[Cl-],-1.2679999999999991,1,1,3,24.11,27,53.84580000000003,True,False,True
Cc1cc(N(C)C)cc(C2CCCNC2)n1.Cl.Cl,2.7666200000000014,1,3,5,28.16,41,82.64170000000004,True,False,True
NC(=O)c1ccncc1N.O,-1.062,2,3,2,113.5,20,40.78110000000001,True,False,True
Cl.O=C(CCl)Nc1ccncc1,1.6806999999999996,1,2,2,41.99,20,50.83470000000002,True,False,True
Cl.Cl.NNc1ccc2ncccc2c1,2.364,2,3,2,50.94,25,64.04910000000001,True,False,True
CC(C)(C)OC(=O)C(N)c1ccncc1.Cl.Cl,2.2667,1,4,3,65.21000000000001,35,71.50640000000003,True,False,True
Cl.N=C(N)c1cc(CNc2ccccc2)ccn1,2.3995700000000006,3,3,4,74.79,33,76.26980000000003,True,False,True
CC(NN)c1ccncc1.Cl,1.0276999999999998,2,3,4,50.94,23,47.223100000000024,True,False,True
Cl.O.O=C(O)COCc1ccncc1,0.2799,1,4,4,90.92,26,52.390600000000035,True,False,True
Cl.N=C(N)Cc1ccccn1,0.98187,2,2,2,62.760000000000005,21,47.10310000000001,True,False,True
Cl.Cl.NCCc1ccnc(Br)c1,2.1889000000000003,1,2,3,38.91,23,59.19140000000002,True,False,True
Cl.O=C(NCc1ccncc1)N[C@@H]1CCNC1,0.6645,3,3,3,66.05,34,68.13110000000003,True,False,True
CC(C)C[C@H](N)c1nnc2ccccn12.Cl.Cl,2.618800000000001,1,4,6,56.209999999999994,35,73.86640000000001,True,False,True
COC(=O)c1ccncc1C.Cl,1.5984199999999995,0,3,3,39.19,22,47.561500000000024,True,False,True
CC(=NO)c1ccncc1F.Cl,1.8407,1,3,3,45.48,20,45.44050000000002,True,False,True
COc1ncccc1CCl.Cl,2.2508000000000004,0,2,3,22.12,20,47.59400000000002,True,False,True
COc1ccc(N)c(C)n1.Cl,1.4026199999999998,1,3,4,48.14,22,47.18640000000001,True,False,True
Cl.O=C(O)Cc1c[nH]c2cnccc12,1.6118,2,3,2,65.97999999999999,23,54.681500000000014,True,False,True
Cl.Nc1ccnc(-c2ccccc2)c1,2.752600000000001,1,2,2,38.91,25,61.333400000000026,True,False,True
Cl.c1ccc(NCC2CCCNC2)nc1,1.9148999999999996,2,3,3,36.95,33,65.56840000000003,True,False,True
