SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN
O=C(O)Cc1c(-c2ccccc2)nc2ccccn12,2.628400000000001,1,4,3,54.599999999999994,31,71.96780000000003,True,False,False,True
Cc1cc(B(O)O)c2nnc(C)n2c1,-0.9740600000000004,2,5,5,70.65,24,52.28660000000002,True,False,False,True
CCOC(=O)c1cn2cc(C)cc(Br)c2n1,2.581920000000001,0,4,4,43.6,27,63.585500000000025,True,False,False,True
COC(=O)c1ccn2cc([N+](=O)[O-])cc2c1OC,1.6426999999999998,0,6,5,83.08,28,61.94290000000003,True,False,False,True
COc1ccccc1-c1nc2cc(C)ccn2c1C=O,3.1308200000000017,0,4,5,43.6,34,77.30450000000002,True,False,False,True
Nc1ccc2nc(-c3ccc(F)cc3)cn2c1,2.722600000000001,1,3,2,43.31999999999999,27,64.9984,True,False,False,True
Cc1cc(=O)c(C(=O)O)cn1-c1ccc(C(C)C)cc1,2.9675200000000013,1,4,6,59.3,37,77.82430000000004,True,False,False,True
Clc1ccc2nc(CN3CCNCC3)cn2c1,1.3928999999999998,1,4,2,32.57000000000001,32,68.34870000000002,True,False,False,True
Cc1nc2cc(Cl)ccn2c1C(=O)O,1.99432,1,4,2,54.60000000000001,21,51.89830000000001,True,False,False,True
ClCc1cccn2c(C3CCCC3)nnc12,3.125700000000001,0,3,2,30.19,30,63.75300000000003,True,False,False,True
Nc1cc2nc(-c3ccccc3)cn2cc1Br,3.346000000000002,1,3,2,43.31999999999999,27,72.74040000000002,True,False,False,True
CS(=O)(=O)c1nc(C(=O)O)c2ccccn12,0.4360000000000001,1,6,3,88.74,24,55.26110000000001,True,False,False,True
Cc1cccc2nc(CSc3ccccc3N)cn12,3.517220000000002,1,4,5,43.31999999999999,34,80.34440000000004,True,False,False,True
c1ccc2nc(-c3ccc(-n4ccnc4)cc3)ccc2c1,4.087500000000002,0,3,2,30.71,34,84.30100000000003,True,False,False,True
Cc1nccn1-c1cccc(B(O)O)n1,-0.7444800000000001,2,5,5,71.17,25,55.92160000000002,True,False,False,True
Brc1cccc(-n2ccc3cccnc32)c1,3.788000000000002,0,2,1,17.82,25,68.77000000000001,True,False,False,True
Cc1ccc(C)n1-c1ccc(C2CCCCN2C=O)cn1,3.1725400000000015,0,3,4,38.13,42,82.40000000000003,True,False,False,True
Cc1ccc2nc(COc3ccccc3C(=O)O)cn2c1,2.9199200000000003,1,5,5,63.83,35,77.66230000000003,True,False,False,True
Cc1ccn2cc(-c3ccccc3Cl)nc2c1,3.9631200000000018,0,2,2,17.3,28,70.37500000000003,True,False,False,True
Cc1ccc2nc(C)cn2c1,1.95114,0,2,2,17.3,21,44.66600000000002,True,False,False,True
Cc1cccn2c(C(=O)O)nnc12,0.7359199999999999,1,5,2,67.49000000000001,20,44.68330000000001,True,False,False,True
Cc1nc2ccccn2c1C(=O)NCCCCCC(=O)O,2.01752,2,5,8,83.7,40,78.36600000000004,True,False,False,True
O=Cc1c(-c2ccc(Cl)cc2Cl)nc2ccccn12,4.120600000000001,0,3,2,34.370000000000005,27,76.03550000000003,True,False,False,True
COCCn1c(C(=O)O)cc2c(=O)n3ccccc3nc21,0.9937999999999994,1,7,5,85.83,34,75.79330000000003,True,False,False,True
Cc1cc(O)cc2nc(O)cc(=O)n12,0.4141199999999996,2,5,3,74.83000000000001,22,49.52860000000002,True,False,False,True
Cc1nc2c(Cl)cc(Cl)cn2c1N,2.53172,1,3,2,43.32,20,54.36140000000001,True,False,False,True
Cc1ccn2c(C3CCNCC3)nnc2c1,1.5047199999999998,1,4,2,42.22,32,62.56870000000003,True,False,False,True
O=Cc1c(-c2ccccc2)c(C=O)n2ccccc12,3.231300000000002,0,3,3,38.55,30,73.60800000000003,True,False,False,True
Fc1ccccc1-c1nnc2ccc(Br)cn12,3.297900000000001,0,3,1,30.19,24,66.081,True,False,False,True
Cc1cccn2cc(-c3ccc(Cl)cc3)nc12,3.9631200000000018,0,2,2,17.3,28,70.37500000000003,True,False,False,True
CCCSCCc1c(O)nc2ccc(C)cn2c1=O,2.39422,1,5,8,54.6,37,79.18380000000002,True,False,False,True
CC(C)c1ccc(-n2cccc(C(=O)O)c2=O)cc1,2.6591000000000005,1,4,5,59.3,34,73.08730000000003,True,False,False,True
CC(=O)N1CCCC1c1cccnc1-n1c(C)ccc1C,3.1725400000000015,0,3,5,38.13,42,82.40000000000005,True,False,False,True
Cc1ccc(-n2c(S)nnc2-c2ccncc2)cc1,2.92642,1,5,4,43.6,31,76.57900000000002,True,False,False,True
O=C(O)c1cn(-c2ccccc2F)c(=O)c2ccccc12,2.828000000000001,1,4,2,59.3,31,76.46230000000003,True,False,False,True
Cc1cccc2nc(Cl)c(C=O)c(=O)n12,1.46882,0,4,2,51.44,22,56.596500000000006,True,False,False,True
COC(=O)Cc1cn2cc(Cl)ccc2n1,1.7032,0,4,3,43.6,24,55.922000000000025,True,False,False,True
CCc1nc(C(N)=S)c2ccccn12,1.5309,1,3,3,43.31999999999999,25,60.45740000000002,True,False,False,True
O=Cc1nc(-c2ccccc2F)n2ccccc12,2.9529000000000005,0,3,2,34.370000000000005,27,65.97350000000002,True,False,False,True
O=[N+]([O-])c1ccc(-c2cn3ccc4ccccc4c3n2)cc1,4.062700000000001,0,4,2,60.44,33,84.78840000000002,True,False,False,True
N#Cc1c(N)c(C(=O)c2ccc(Cl)cc2)n2ccccc12,3.2775800000000013,1,4,3,71.28999999999999,31,81.40890000000002,True,False,False,True
c1ccc(-c2ccnc3nc(-n4cccc4)nn23)nc1,1.9769999999999988,0,6,2,60.900000000000006,30,73.34000000000002,True,False,False,True
Cc1cccn2c(=O)c(C=O)c(Nc3ccccc3F)nc12,2.698120000000001,1,5,4,63.47,34,81.26920000000003,True,False,False,True
CCOC(=O)c1cc(Br)cn2ccnc12,2.2735000000000003,0,4,3,43.6,24,58.848500000000016,True,False,False,True
COc1ccnc(-n2cccc2CO)c1C#N,1.2448799999999998,1,5,5,71.07,28,60.75380000000003,True,False,False,True
CCOC(=O)c1ncc2c(F)cc(F)cn12,1.7892,0,4,3,43.599999999999994,24,51.06450000000002,True,False,False,True
Cc1cccc(Oc2nc3ccccn3c(=O)c2C=O)c1C,2.9161400000000013,0,5,5,60.67,36,82.83950000000002,True,False,False,True
Cc1cc(C)n2c(=O)[nH]nc2c1,0.6394399999999998,1,3,2,50.16,21,45.28670000000002,True,False,False,True
CCCc1noc(-c2ccnc(-n3cnc(C(=O)O)c3)c2)n1,1.968,1,8,6,106.93,35,75.60530000000003,True,False,False,True
CCc1nc(CO)c2ccccn12,1.3889999999999998,1,3,4,37.53,25,50.49280000000003,True,False,False,True
CC(=O)c1c(-c2ccccc2)cc2ccccn12,3.808900000000003,0,2,3,21.48,31,72.83750000000003,True,False,False,True
Cc1cc(C(=O)CCl)c(C)n1-c1ccccn1,2.910640000000001,0,3,5,34.89,30,68.08850000000002,True,False,False,True
Cc1cccc(-n2cnc(C(=O)NC3CCCCCC3)c2)n1,3.0283200000000017,1,4,4,59.81,44,85.05220000000004,True,False,False,True
O=C(O)/C=C/c1nc(-c2ccc(Cl)cc2)n2ccccc12,3.7525000000000017,1,4,3,54.599999999999994,32,82.30780000000004,True,False,False,True
C[C@@H](N)c1nc2ccccc2n1-c1ccccn1,2.440200000000001,1,4,4,56.73,32,71.46740000000003,True,False,False,True
O=c1[nH]c2cccnc2n1-c1ccc(Cl)cc1,2.3672000000000004,1,3,1,50.68,25,66.70070000000003,True,False,False,True
Cc1ccn2c(C=O)c(-c3ccccc3)nc2c1,3.1222200000000013,0,3,3,34.370000000000005,30,70.75250000000003,True,False,False,True
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1,1.0453999999999997,1,4,1,66.71000000000001,33,75.04170000000002,True,False,False,True
Cc1cccc2nc(C(=O)O)cn12,1.34092,1,4,2,54.599999999999994,21,46.88830000000001,True,False,False,True
O=Cc1nc(-c2cccc([N+](=O)[O-])c2)n2ccccc12,2.7220000000000004,0,5,3,77.50999999999999,29,72.66990000000003,True,False,False,True
COC(=O)c1c(O)nc2ccccn2c1=O,0.1866999999999998,1,6,3,80.9,24,54.46630000000001,True,False,False,True
Cc1noc(-c2ccc3nnc(CC(=O)O)n3c2)n1,0.7148199999999996,1,8,4,106.41,28,62.355800000000016,True,False,False,True
Cc1cccn2c(=O)cc(Cl)nc12,1.65632,0,3,1,34.370000000000005,20,51.20900000000002,True,False,False,True
Cc1ccc(-n2cc(Cl)ccc2=O)cc1,2.7993200000000007,0,2,2,22.0,25,61.78600000000002,True,False,False,True
Nc1cccc(-n2ccccc2=O)c1,1.4197,1,3,2,48.02,24,56.451400000000014,True,False,False,True
Cc1ccc2nc(NCc3ccco3)c(C=O)c(=O)n2c1,2.02052,1,6,5,76.61,34,77.62120000000002,True,False,False,True
Cc1noc(-c2ccn3c(CN)nnc3c2)n1,0.5464199999999998,1,7,4,95.13,27,58.90740000000002,True,False,False,True
COC(=O)c1ccn2ccccc12,1.7259,0,3,2,30.71,22,48.73650000000002,True,False,False,True
CCOC(=O)c1cn2cc(C)cc(Cl)c2n1,2.4728200000000005,0,4,4,43.6,27,60.89550000000003,True,False,False,True
Cc1nc(N)n2ccccc12,1.22492,1,3,2,43.31999999999999,20,44.34140000000002,True,False,False,True
ClCc1nnc2cc(-c3nc(C4CC4)no3)ccn12,2.3955,0,6,3,69.11,29,67.81100000000002,True,False,False,True
Nc1c(-c2ccco2)nc2ccccn12,2.1765,1,4,2,56.459999999999994,24,57.30640000000001,True,False,False,True
O=Cc1cn2ccc(C(F)(F)F)cc2n1,2.1655999999999995,0,3,1,34.370000000000005,20,45.581500000000005,True,False,False,True
Cc1cc2nnc(S)n2c2c(C(C)C)cccc12,3.6030200000000017,1,4,5,30.19,33,76.57100000000004,True,False,False,True
Clc1cnc2c(OCc3ccccc3)cccn12,3.5667000000000018,0,3,3,26.53,29,70.97600000000003,True,False,False,True
Cc1ccc(C)n1-c1ncccc1C1CCCN1C,3.255840000000002,0,3,5,21.06,40,77.64300000000004,True,False,False,True
Cc1ccc(-c2nc3ccc(C)cn3c2C(N)=O)cc1,2.71704,1,3,4,60.39,35,78.61990000000002,True,False,False,True
NC(CO)c1nnc2ccc(Br)cn12,0.4838999999999997,2,5,4,76.44,23,54.701200000000014,True,False,False,True
Cc1ccn2c(Cl)c(-c3cccc([N+](=O)[O-])c3)nc2c1,3.8713200000000025,0,4,3,60.44,30,77.02940000000001,True,False,False,True
NC(CCO)c1cn2ccccc2n1,0.7164999999999999,2,4,5,63.55,27,53.82320000000002,True,False,False,True
Cc1nc(C=O)c2ccccn12,1.45522,0,3,2,34.370000000000005,20,45.31650000000002,True,False,False,True
Fc1ccc2nnc(-c3ccccc3Cl)n2c1,3.1888000000000014,0,3,1,30.19,24,63.39100000000002,True,False,False,True
Cn1c(C(=O)O)cc2c(=O)n3ccccc3nc21,0.8843999999999996,1,6,2,76.60000000000001,27,64.89830000000002,True,False,False,True
Cc1nc(-c2ccncc2)n2c(=O)[nH]nc2c1C,1.0964399999999996,1,5,3,75.94,29,66.31270000000002,True,False,False,True
Clc1ccc(-c2cn3ccccc3n2)cc1Cl,4.308100000000001,0,2,1,17.3,25,70.64800000000002,True,False,False,True
NNc1cc(=O)n(-c2ccccc2)c2ccccc12,2.2763,2,4,3,60.05,32,77.35510000000002,True,False,False,True
O=Cc1cccn1-c1cc(Cl)ccn1,2.3381999999999996,0,3,2,34.89,21,53.961500000000015,True,False,False,True
Fc1ccccc1-c1nnc2cc(Br)ccn12,3.297900000000001,0,3,1,30.19,24,66.081,True,False,False,True
Nc1c(-c2cccs2)nc2ccc(F)cn12,2.7841000000000005,1,4,2,43.31999999999999,24,62.875400000000006,True,False,False,True
Cc1ccc(C)n1-c1ncccc1C1CCCCN1C,3.645940000000002,0,3,5,21.06,43,82.26000000000005,True,False,False,True
COc1cccc(-n2cccc(C(=O)O)c2=O)c1,1.5442999999999998,1,5,4,68.53,29,65.55030000000002,True,False,False,True
c1ccn2cc(-c3ccc4c(c3)OCO4)nc2c1,2.7300000000000004,0,4,1,35.760000000000005,28,66.75100000000002,True,False,False,True
Cc1ccc(C)n1-c1ccc(C2CCCN2C)cn1,3.255840000000002,0,3,5,21.06,40,77.64300000000004,True,False,False,True
Cc1nc2ccc(N)cn2c1-c1csc(NN)n1,1.6340199999999998,3,7,5,94.26,30,73.2595,True,False,False,True
COc1ccc(-c2cn3ccccc3n2)cc1OC,3.0185000000000013,0,4,5,35.760000000000005,33,73.73200000000004,True,False,False,True
CCSCCc1c(O)nc2ccccn2c1=O,1.695699999999999,1,5,6,54.6,31,69.82980000000002,True,False,False,True
Nc1cnn(Cc2cn3ccccc3n2)c1,1.1613,1,5,3,61.14,27,60.93340000000003,True,False,False,True
Cc1cccn2c(O)cc(=O)nc12,0.70852,1,4,2,54.6,21,47.86380000000002,True,False,False,True
O=C(O)c1cccc(OCc2cn3ccccc3n2)c1,2.6115000000000004,1,5,4,63.83,32,72.92530000000002,True,False,False,True
NC(=O)c1cn(-c2ccc(F)cc2)c(=O)c2ccccc12,2.2287,1,3,2,65.09,32,78.02090000000003,True,False,False,True
CCOC(=O)c1cc2ccc(Br)cn2c1,2.8785000000000016,0,3,3,30.71,25,61.05350000000003,True,False,False,True
c1ccc(-c2ncc3ccccn23)cc1,3.0013000000000005,0,2,1,17.3,25,60.62800000000003,True,False,False,True
Cc1ccc(-c2cc3ccccn3c2C=O)cc1C,4.035640000000003,0,2,4,21.48,34,77.69450000000003,True,False,False,True
CC(=O)CCc1cn2ccccc2n1,1.8559,0,3,4,34.370000000000005,26,54.19400000000003,True,False,False,True
CC(C)(C)c1cc2ccccn2c1C=O,3.0493000000000015,0,2,1,21.48,30,61.48450000000003,True,False,False,True
COC(=O)c1c(C)c(Br)c2ccccn12,2.7968200000000003,0,3,3,30.71,25,61.17350000000002,True,False,False,True
CC(N)Cc1cn2ccccc2n1,1.224,1,3,4,43.32,26,52.54540000000003,True,False,False,True
CCN(CC)S(=O)(=O)c1ccc2nnc(S)n2c1,1.0485,1,6,7,67.57000000000001,32,70.34580000000003,True,False,False,True
Brc1ccc2nnc(Cc3ccccc3)n2c1,3.082600000000001,0,3,2,30.19,27,69.93500000000002,True,False,False,True
Oc1ccc2nc(-c3cccc(Br)c3)cn2c1,3.469400000000001,1,3,2,37.53,26,69.99280000000002,True,False,False,True
CCOC(=O)c1c(C)nc2cc(OC)ccn12,1.82802,0,5,6,52.83,31,62.43750000000003,True,False,False,True
O=C(O)Cc1cn2ccc(Br)cc2n1,1.7239000000000002,1,4,2,54.599999999999994,21,54.231800000000014,True,False,False,True
Cc1cn2cccc(C(=O)O)c2n1,1.34092,1,4,2,54.6,21,46.88830000000001,True,False,False,True
CCCc1nc(C)c2c(Cl)nc3ccc(OC)nc3n12,3.200420000000001,0,5,6,52.31,35,78.58200000000002,True,False,False,True
COc1ccc2ncc(C=O)n2c1,1.1554,0,4,3,43.599999999999994,21,47.13150000000002,True,False,False,True
Cc1cccn2c(=O)c(C=O)c(Sc3ccccc3)nc12,2.9666200000000016,0,5,4,51.44,33,82.15150000000004,True,False,False,True
Cc1nc2c(F)cccn2c1N,1.3640199999999998,1,3,2,43.32,20,44.29940000000001,True,False,False,True
c1ccn2c(C3CCCNC3)nnc2c1,1.1962999999999997,1,4,1,42.22,29,57.83170000000002,True,False,False,True
O=[N+]([O-])c1ccc(-n2ccnc2)nc1,1.1754999999999998,0,5,2,73.85,20,48.01340000000002,True,False,False,True
O=Cc1c(C(=O)O)nc2ccccn12,0.845,1,5,2,71.67,20,47.53880000000001,True,False,False,True
Cc1nc2ccc(Br)cn2c1C,2.7136400000000007,0,2,2,17.3,21,52.366000000000014,True,False,False,True
Cc1ccn2c(C(=O)Nc3ccc(F)cc3)c(C)nc2c1,3.3425400000000014,1,3,4,46.4,35,79.01920000000001,True,False,False,True
COC(=O)c1nnc2ccccn12,0.5158999999999999,0,5,2,56.489999999999995,20,44.32650000000002,True,False,False,True
O=C(O)C=Cc1cnc2ccccn12,1.4321,1,4,2,54.599999999999994,22,51.86180000000002,True,False,False,True
CCc1noc(-c2ccn3c(=O)[nH]nc3c2)n1,0.6349999999999998,1,6,3,89.08,26,58.482700000000015,True,False,False,True
CCc1noc(-c2cccn3c(CCl)nnc23)n1,2.0805,0,6,4,69.11,28,65.21400000000003,True,False,False,True
COC(=O)c1cn2cccc(C(F)(F)F)c2n1,2.1397000000000004,0,4,2,43.6,24,51.5335,True,False,False,True
O=[N+]([O-])c1c(CO)nc2ccc(Br)cn12,1.4972999999999996,1,5,3,80.67,21,55.46920000000002,True,False,False,True
Cc1cc(C=O)c(C)n1-c1ccncc1,2.30164,0,3,4,34.89,27,58.42550000000002,True,False,False,True
COc1cccc2ncc(C(=O)O)n12,1.0411,1,5,3,63.83,22,48.70330000000001,True,False,False,True
COC(=O)c1cc(N)c2nncn2c1,0.0980999999999999,1,6,3,82.51,22,48.73890000000001,True,False,False,True
O=C(O)c1ccncc1-n1cccc1,1.5704999999999998,1,4,2,55.12,22,50.52330000000002,True,False,False,True
Clc1c(-c2ccccc2)ccn2cnnc12,3.0497000000000014,0,3,1,30.19,24,63.43300000000002,True,False,False,True
Cc1ccc(C=O)n1-c1ccc(Cl)cn1,2.6466200000000004,0,3,3,34.89,24,58.69850000000002,True,False,False,True
O=c1cc(O)n(-c2ccccc2)c2ccccc12,2.696300000000001,1,3,2,42.23,29,71.20980000000003,True,False,False,True
Cc1cc(Br)cn2cc(C(=O)O)nc12,2.10342,1,4,2,54.6,21,54.58830000000001,True,False,False,True
CCN1CCCC1c1ccc(-n2c(C)ccc2C)nc1,3.645940000000003,0,3,6,21.06,43,82.26000000000005,True,False,False,True
O=S(=O)(Nc1ccc(F)cc1)c1ccc2nncn2c1,1.6691999999999998,1,5,3,76.36,29,70.19550000000002,True,False,False,True
COC(=O)c1cnc2ccc(OC(F)(F)F)cn12,2.0195,0,5,3,52.83,25,53.21450000000001,True,False,False,True
COc1ccc(-n2c(C)ccc2-c2ccccc2)nc1,3.856320000000003,0,3,5,27.05,36,80.28900000000004,True,False,False,True
COc1ccccc1-c1nc2ccccn2c1C=O,2.822400000000001,0,4,4,43.6,31,72.56750000000002,True,False,False,True
CCOC(=O)c1ncc2ccccn12,1.511,0,4,3,43.599999999999994,24,51.14850000000003,True,False,False,True
CCOC(=O)c1cc(Cl)c2nccn2c1,2.1643999999999997,0,4,3,43.599999999999994,24,56.158500000000025,True,False,False,True
S=c1[nH]nc2ccc3ccccc3n12,2.54509,1,3,0,33.09,21,57.882700000000014,True,False,False,True
Nc1ccc2nc(C(=O)O)cn2c1,0.6147,2,5,2,80.61999999999999,20,46.5637,True,False,False,True
O=C(O)c1cn(-c2ccncc2)c(-c2ccccc2)n1,2.6325000000000003,1,5,3,68.00999999999999,31,73.75430000000003,True,False,False,True
CCOC(=O)c1ccn2cccc2c1,2.1159999999999997,0,3,3,30.71,25,53.35350000000003,True,False,False,True
CCOC(=O)c1cn2cc(C#N)cc(Cl)c2n1,2.03608,0,5,3,67.39,25,60.87350000000002,True,False,False,True
O=c1cc(Cl)c2cccc3c4ccccc4n1c23,3.6971000000000016,0,2,0,21.48,26,74.87500000000003,True,False,False,True
CCOC(=O)c1cnc2ccccn2c1=O,0.8711999999999999,0,5,3,60.669999999999995,26,57.418500000000016,True,False,False,True
O=Cc1c(-c2ccccc2)nc2ccc(Cl)cn12,3.467200000000002,0,3,2,34.370000000000005,27,71.02550000000002,True,False,False,True
O=Cc1c(-c2ccc(Cl)cc2)cc2ccccn12,4.072200000000002,0,2,2,21.48,28,73.23050000000003,True,False,False,True
CCOC(=O)c1ccc2nc(-c3ccc(C)cc3)cn2c1,3.4864200000000016,0,4,5,43.599999999999994,37,81.32150000000004,True,False,False,True
Cc1ccc2nc(N)cn2c1,1.2249199999999998,1,3,2,43.31999999999999,20,44.34140000000001,True,False,False,True
Cc1nc2c(cc1C(C)O)c(=O)[nH]c(=O)n2-c1ccccc1,1.4357199999999997,2,5,5,87.98000000000002,37,83.33150000000002,True,False,False,True
NC(=O)Cn1nc(-c2ccccn2)n(-c2ccccc2)c1=O,0.5812999999999993,1,6,4,95.8,35,80.24940000000002,True,False,False,True
C=CCSc1nc(=O)n2cc(C)ccc2n1,1.67602,0,5,4,47.260000000000005,27,64.91500000000002,True,False,False,True
Oc1ccc2ncn(-c3ccccc3)c2n1,2.1261,1,4,2,50.940000000000005,25,60.529800000000016,True,False,False,True
CN1CCN(S(=O)(=O)c2ccc3n[nH]c(=O)n3c2)CC1,-1.0412999999999994,1,6,3,90.78,35,72.06850000000001,True,False,False,True
CCOC(=O)c1nc(-c2ccccc2)c2ccccn12,3.1780000000000017,0,4,4,43.599999999999994,34,76.58450000000003,True,False,False,True
O=C(O)c1cccn2c(=O)c3ccccc3nc12,1.5458999999999998,1,5,1,71.66999999999999,26,65.92730000000002,True,False,False,True
Cc1ccn2c(-c3csc(N)n3)c(C)nc2c1,2.6568400000000008,1,5,4,56.21,29,70.1864,True,False,False,True
COC(=O)c1cc(N)c2nnc(C3CC3)n2c1,0.9755,1,6,4,82.51,29,60.71390000000002,True,False,False,True
Cc1cc(C)nc(-n2c(C)nc3cc(Cl)ccc3c2=O)c1,3.3593600000000023,0,4,4,47.78,35,84.35600000000002,True,False,False,True
COCC(C)NC(=O)c1c(O)nc2cc(C)ccn2c1=O,0.4732200000000003,2,6,8,92.93,38,76.66800000000002,True,False,False,True
CCOC(=O)c1cc(Br)c2nccn2c1,2.2734999999999994,0,4,3,43.599999999999994,24,58.84850000000002,True,False,False,True
O=c1cc(-c2ccccc2)nc2ccccn12,2.3614999999999995,0,3,1,34.370000000000005,27,66.89800000000002,True,False,False,True
Cc1cc2ccccn2c1C=O,2.06022,0,2,2,21.48,21,47.521500000000024,True,False,False,True
Cc1nc2c([N+](=O)[O-])cccn2c1-c1csc(N)n1,2.25662,1,7,4,99.35,28,72.1038,True,False,False,True
N#Cc1c(C(F)(F)F)cc(O)n2c1nc1ccccc12,3.0835800000000004,1,4,1,61.31999999999999,26,64.07980000000002,True,False,False,True
COC(=O)Cc1cn2ccc(C)cc2n1,1.35822,0,4,4,43.6,27,55.64900000000003,True,False,False,True
COc1ccc(-c2nc(C=O)c3ccccn23)cc1,2.822400000000001,0,4,4,43.599999999999994,31,72.56750000000002,True,False,False,True
O=C(O)c1ccn2cc(-c3ccco3)nc2c1,2.2925000000000004,1,5,2,67.74,25,59.85330000000002,True,False,False,True
Cc1ccc(-c2nc(C(=O)O)cn2-c2ccncc2)cc1,2.940920000000001,1,5,4,68.00999999999999,34,78.49130000000004,True,False,False,True
Cc1cc2nnc(S)n2c2ccc(Br)cc12,3.242120000000001,1,4,2,30.19,24,70.18200000000002,True,False,False,True
CCc1nc2ccc(Br)cn2c1C,2.967620000000001,0,2,3,17.3,24,57.007000000000026,True,False,False,True
O=C(O)c1cn2cc(C(F)(F)F)ccc2n1,2.0513,1,4,1,54.599999999999994,21,47.15330000000001,True,False,False,True
CCOC(=O)c1ncn(-c2cccnc2)c1N,1.0261999999999998,1,6,5,83.03,29,61.72790000000002,True,False,False,True
Cc1cccn2c(=O)c(C=O)c(Sc3ncccn3)nc12,1.75662,0,7,4,77.22,31,77.74150000000002,True,False,False,True
CC(C)C(=O)Nc1nnc2c(C(=O)O)cccn12,1.0219999999999998,2,6,5,96.59,30,63.414000000000016,True,False,False,True
CCCN1CCCCC1c1cccnc1-n1c(C)ccc1C,4.426140000000004,0,3,7,21.06,49,91.49400000000006,True,False,False,True
CC(NC1CCCC1)c1nnc2ccccn12,2.3225,1,4,4,42.22,35,66.79370000000004,True,False,False,True
O=Cc1c(O)nc2ccccn2c1=O,0.2125999999999999,1,5,2,71.66999999999999,20,48.51430000000001,True,False,False,True
CCOC(=O)Cc1cn2ccccc2n1,1.4399,0,4,4,43.6,27,55.529000000000025,True,False,False,True
COC(=O)c1nnc2c(Cl)cccn12,1.1693,0,5,2,56.489999999999995,20,49.336500000000015,True,False,False,True
Cc1ccc(=O)n(-c2ccc(OCc3ccccc3)cc2)c1,3.7249200000000022,0,3,5,31.23,39,87.55000000000004,True,False,False,True
CC(C)c1nnc2ccc(C=O)cn12,1.6652,0,4,4,47.260000000000005,25,52.463500000000025,True,False,False,True
CCCCCCCc1c(O)nc2ccccn2c1=O,2.913000000000001,1,4,8,54.6,39,75.58980000000004,True,False,False,True
Cc1cc2ccccc2n2c(S)nnc12,2.479620000000001,1,4,2,30.19,24,62.48200000000002,True,False,False,True
NC1CCN(Cc2cn3cc(Cl)ccc3n2)CC1,1.9107999999999996,1,4,3,46.56,35,72.68840000000003,True,False,False,True
Nc1cnc2cc(C(F)(F)F)ccn12,1.9353,1,3,1,43.31999999999999,20,44.60640000000001,True,False,False,True
Cc1cc(N)c2nc(-c3ccc(-c4ccccc4)cc3)cn2c1,4.558920000000002,1,3,4,43.31999999999999,40,95.21340000000002,True,False,False,True
Cc1cc(C)c2c(-n3cccc3)c(/C=C/C#N)sc2n1,4.2406200000000025,0,4,4,41.61,33,83.06800000000004,True,False,False,True
Brc1ccc2nnc(C3CC3)n2c1,2.3692,0,3,1,30.19,21,52.66200000000001,True,False,False,True
Clc1cc(Cl)cc(NCc2cn3ccccc3n2)c1,4.253200000000002,1,3,3,29.33,30,78.98070000000001,True,False,False,True
CCOC(=O)c1cn2cccc(OCc3ccccc3)c2n1,3.0900000000000016,0,5,6,52.83,38,81.92250000000004,True,False,False,True
C[C@@H](N)c1nc2ccccc2n1-c1ccncc1,2.440200000000001,1,4,4,56.73,32,71.46740000000003,True,False,False,True
Nc1ccc(-n2ccccc2=O)cc1,1.4197,1,3,2,48.02,24,56.451400000000014,True,False,False,True
c1ccn2c(CN3CCNCC3)cnc2c1,0.7394999999999996,1,4,2,32.57,32,63.33870000000004,True,False,False,True
Nc1c(Cl)nc2c(C(F)(F)F)cccn2c1=O,1.9488999999999996,1,4,1,60.38999999999999,22,55.8864,True,False,False,True
C=CC/N=C/c1c(NCC=C)nc2c(C)cccn2c1=O,2.2057200000000003,1,5,7,58.76,39,87.54370000000003,True,False,False,True
NC1(Cc2nnc3ccccn23)CCCCC1,1.9334,1,4,3,56.209999999999994,35,66.69440000000003,True,False,False,True
O=C(c1ncn[nH]1)N1CCc2nc3ccccn3c(=O)c2C1,0.0110999999999996,1,6,1,96.25,34,76.28920000000002,True,False,False,True
N#Cc1c(CCl)cc(Cl)n2c1nc1ccccc12,3.751380000000002,0,3,1,41.09,25,71.98000000000003,True,False,False,True
CCc1cc(S)n2c(nc3ccccc32)c1C#N,3.210280000000002,1,4,3,41.09,29,74.04300000000003,True,False,False,True
[2H]c1c([2H])c([2H])c(-n2cc(CO)ccc2=O)c([2H])c1[2H],1.3297999999999996,1,3,3,42.23,26,57.96180000000002,True,False,False,True
O=C(c1ccco1)N1CCc2nc3ccccn3c(=O)c2C1,1.486,0,5,1,67.82,35,78.61450000000002,True,False,False,True
Cc1cccn2cc(-c3ccc(F)cc3)nc12,3.4488200000000013,0,2,2,17.3,28,65.32300000000002,True,False,False,True
Cc1ccc(Oc2nc3ccccn3c(=O)c2C=O)c(C)c1,2.9161400000000004,0,5,5,60.67,36,82.83950000000002,True,False,False,True
O=Cc1c(-c2ccc(Cl)cc2)nc2cc(Cl)ccn12,4.120600000000002,0,3,2,34.370000000000005,27,76.03550000000001,True,False,False,True
O=C(NCCO)c1ccc2nccn2c1,0.0564,2,4,4,66.63,26,54.611000000000026,True,False,False,True
