SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link
CSc1ncc(CO)cc1C,1.60422,1,3,5,33.12,22,46.6778,True,False,False,False,169.249,False,False,False,"InChI=1S/C8H11NOS/c1-6-3-7(5-10)4-9-8(6)11-2/h3-4,10H,5H2,1-2H3",GRASETBKPYTNFX-UHFFFAOYSA-N,74891344,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-9895,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1355179-37-1.html
COc1cnc2[nH]cc(C=O)c2c1,1.384,1,3,3,54.98,21,48.0332,True,False,False,False,176.175,False,False,False,"InChI=1S/C9H8N2O2/c1-13-7-2-8-6(5-12)3-10-9(8)11-4-7/h2-5H,1H3,(H,10,11)",BLHXORFATJZTEP-UHFFFAOYSA-N,19703069,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/183208-38-0.html
O=C(O)c1ccn(-c2ccccn2)n1,0.9655,1,5,2,68.01,21,48.3183,True,False,False,False,189.174,False,False,False,"InChI=1S/C9H7N3O2/c13-9(14)7-4-6-12(11-7)8-3-1-2-5-10-8/h1-6H,(H,13,14)",BKWTUCBUSLAMGU-UHFFFAOYSA-N,23090184,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-4654,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1014631-58-3.html
COc1cnc2[nH]c(C(=O)O)cc2c1,1.2697,2,4,3,75.21,22,49.605,True,False,False,False,192.174,False,False,False,"InChI=1S/C9H8N2O3/c1-14-6-2-5-3-7(9(12)13)11-8(5)10-4-6/h2-4H,1H3,(H,10,11)(H,12,13)",BLICHPDSRSMZOI-UHFFFAOYSA-N,83680886,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1260381-31-4.html
COC(=O)c1cc(B(O)O)ccn1,-1.452,2,5,5,79.65,21,45.4021,True,False,False,False,180.956,False,False,False,"InChI=1S/C7H8BNO4/c1-13-7(10)6-4-5(8(11)12)2-3-9-6/h2-4,11-12H,1H3",ZTZZDNQZEWCDEP-UHFFFAOYSA-N,46739240,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?BB-5085,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1150114-30-9.html
O=C(O)c1cccc2ccncc12,1.933,1,3,1,50.19,20,48.7023,True,False,False,False,173.171,False,False,False,"InChI=1S/C10H7NO2/c12-10(13)8-3-1-2-7-4-5-11-6-9(7)8/h1-6H,(H,12,13)",VMNZQPRIUSJCOH-UHFFFAOYSA-N,21393830,"['Combi-Blocks', 'Ambeed', 'Thermo Fisher Scientific', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-0228,https://www.sigmaaldrich.com/catalog/product/aldrich/cds019197?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,https://www.thermofisher.com/order/catalog/product/431050010,NONE,https://www.ambeed.com/products/61563-43-7.html
Cn1cc(-c2ccc(CN)cn2)cn1,0.9408,1,4,4,56.73,26,54.3304,True,False,False,False,188.234,False,False,False,"InChI=1S/C10H12N4/c1-14-7-9(6-13-14)10-3-2-8(4-11)5-12-10/h2-3,5-7H,4,11H2,1H3",QAJUGBYUONHRNH-UHFFFAOYSA-N,91623833,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-4159,NONE,NONE,NONE,NONE,NONE
Nc1cnc2ccccc2c1N,1.3992,2,3,2,64.93,21,50.5678,True,False,False,False,159.192,False,False,False,"InChI=1S/C9H9N3/c10-7-5-12-8-4-2-1-3-6(8)9(7)11/h1-5H,10H2,(H2,11,12)",UTOMICFLROGMAE-UHFFFAOYSA-N,1514289,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-4478,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/87751-33-5.html
c1cc([C@H]2COCCN2)ccn1,0.7425,1,3,1,34.15,24,45.7997,True,False,False,False,164.208,False,False,False,"InChI=1S/C9H12N2O/c1-3-10-4-2-8(1)9-7-12-6-5-11-9/h1-4,9,11H,5-7H2/t9-/m1/s1",JXKIACFCCSSPTM-SECBINFHSA-N,55265534,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1213126-61-4.html
NCc1nc(-c2ccncc2)no1,0.5903,1,5,3,77.83,21,45.4204,True,False,False,False,176.179,False,False,False,"InChI=1S/C8H8N4O/c9-5-7-11-8(12-13-7)6-1-3-10-4-2-6/h1-4H,5,9H2",VWSKAKZXPVMTLX-UHFFFAOYSA-N,16227710,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-4089,NONE,NONE,NONE,NONE,NONE
COC(=O)c1ccnc(OC)c1C,1.18522,0,4,5,48.42,24,46.8655,True,False,False,False,181.191,False,False,False,"InChI=1S/C9H11NO3/c1-6-7(9(11)13-3)4-5-10-8(6)12-2/h4-5H,1-3H3",NCBUJYDEPUIUBB-UHFFFAOYSA-N,121231960,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1227516-59-7.html
Cn1ncc(N)c1-c1ccccn1,1.0643,1,4,3,56.73,23,50.8514,True,False,False,False,174.207,False,False,False,"InChI=1S/C9H10N4/c1-13-9(7(10)6-12-13)8-4-2-3-5-11-8/h2-6H,10H2,1H3",NTRKDULBNKDXMX-UHFFFAOYSA-N,71756229,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1394042-45-5.html
Cc1ccccc1-c1cccnc1,3.05702,0,1,2,12.89,24,54.41,True,False,False,False,169.227,False,False,False,"InChI=1S/C12H11N/c1-10-5-2-3-7-12(10)11-6-4-8-13-9-11/h2-9H,1H3",RWQQGQLBQBGMTO-UHFFFAOYSA-N,4133191,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-6070,NONE,NONE,NONE,NONE,NONE
CCSCc1ccnc(N)c1,1.9169,1,3,5,38.91,23,50.4854,True,False,False,False,168.265,False,False,False,"InChI=1S/C8H12N2S/c1-2-11-6-7-3-4-10-8(9)5-7/h3-5H,2,6H2,1H3,(H2,9,10)",KPGHJIJIUVNBBD-UHFFFAOYSA-N,62466943,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1247197-32-5.html
C/C(=C\C(=O)c1ccncc1)N(C)C,1.7297,0,3,6,33.2,28,56.0115,True,False,False,False,190.246,False,False,False,"InChI=1S/C11H14N2O/c1-9(13(2)3)8-11(14)10-4-6-12-7-5-10/h4-8H,1-3H3/b9-8+",QERHIRHODWYXGV-CMDGGOBGSA-N,5524424,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HE-9841,NONE,NONE,NONE,NONE,NONE
CCNC(=O)c1cccnc1,0.8313,1,2,3,41.99,21,42.2442,True,False,False,False,150.181,False,False,False,"InChI=1S/C8H10N2O/c1-2-10-8(11)7-4-3-5-9-6-7/h3-6H,2H2,1H3,(H,10,11)",ZXOAHASJYIUCBG-UHFFFAOYSA-N,78007,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Sigma-Aldrich', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QF-4406,https://www.sigmaaldrich.com/catalog/product/aldrich/s435422,http://www.tcichemicals.com/eshop/en/us/commodity/E0150/index.html,NONE,NONE,https://www.ambeed.com/products/4314-66-3.html
COc1cc(F)c2ncc(F)cc2c1,2.5216,0,2,2,22.12,21,48.211,True,False,False,False,195.168,False,False,False,"InChI=1S/C10H7F2NO/c1-14-8-3-6-2-7(11)5-13-10(6)9(12)4-8/h2-5H,1H3",WPOJACRIOOYSQE-UHFFFAOYSA-N,68823158,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/851973-18-7.html
COc1cnc(O)c2[nH]ccc12,1.2771,2,3,3,58.14,20,44.3105,True,False,False,False,164.164,False,False,False,"InChI=1S/C8H8N2O2/c1-12-6-4-10-8(11)7-5(6)2-3-9-7/h2-4,9H,1H3,(H,10,11)",KZKAJMZNTBJUNK-UHFFFAOYSA-N,15986928,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-7180,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/917918-80-0.html
Cc1ncccc1C1CC1,2.26742,0,1,2,12.89,21,40.949,True,False,False,False,133.194,False,False,False,"InChI=1S/C9H11N/c1-7-9(8-4-5-8)3-2-6-10-7/h2-3,6,8H,4-5H2,1H3",LREIJCYCOLPRQF-UHFFFAOYSA-N,71302973,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-3404,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1346533-28-5.html
OC(c1cccnc1)C1CCNCC1,1.1146,2,3,3,45.15,30,54.7905,True,False,False,False,192.262,False,False,False,"InChI=1S/C11H16N2O/c14-11(9-3-6-12-7-4-9)10-2-1-5-13-8-10/h1-2,5,8-9,11-12,14H,3-4,6-7H2",GMUHNGNJDJIZLQ-UHFFFAOYSA-N,19698651,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?HE-1632,https://www.sigmaaldrich.com/catalog/product/aldrich/cds009471?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
N[C@@H]1CCN(c2ccccn2)C1,0.619,1,3,2,42.15,25,49.0424,True,False,False,False,163.224,False,False,False,"InChI=1S/C9H13N3/c10-8-4-6-12(7-8)9-3-1-2-5-11-9/h1-3,5,8H,4,6-7,10H2/t8-/m1/s1",WGDHXHKTNGOFPW-MRVPVSSYSA-N,39220791,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-6400,NONE,NONE,NONE,NONE,NONE
N#Cc1cc(-c2ccccc2)ccn1,2.62028,0,2,1,36.68,22,54.388,True,False,False,False,180.21,False,False,False,InChI=1S/C12H8N2/c13-9-12-8-11(6-7-14-12)10-4-2-1-3-5-10/h1-8H,TXLINXBIWJYFNR-UHFFFAOYSA-N,87758,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1033,https://www.sigmaaldrich.com/catalog/product/aldrich/686735?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
Clc1cc2c(cn1)CNCC2,1.3807,1,2,0,24.92,20,44.6577,True,False,False,False,168.627,False,False,False,"InChI=1S/C8H9ClN2/c9-8-3-6-1-2-10-4-7(6)5-11-8/h3,5,10H,1-2,4H2",ILZWVKZOOVYENC-UHFFFAOYSA-N,71307506,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1196151-85-5.html
COC(=O)c1ccc([N+](=O)[O-])c(N)n1,0.3586,1,6,4,108.35,21,46.6433,True,False,False,False,197.15,False,False,False,"InChI=1S/C7H7N3O4/c1-14-7(11)4-2-3-5(10(12)13)6(8)9-4/h2-3H,1H3,(H2,8,9)",KHLJLFCKRIFGCE-UHFFFAOYSA-N,12097746,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-7134,NONE,NONE,NONE,NONE,NONE
O=C(O)c1ccc(N2CCCC2)cn1,1.38,1,4,2,53.43,26,52.6433,True,False,False,False,192.218,False,False,False,"InChI=1S/C10H12N2O2/c13-10(14)9-4-3-8(7-11-9)12-5-1-2-6-12/h3-4,7H,1-2,5-6H2,(H,13,14)",ACLFTMQROMOTLA-UHFFFAOYSA-N,24229530,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QC-3698,NONE,NONE,NONE,NONE,NONE
Cc1ccc(C(=O)O)c2cccnc12,2.24142,1,3,2,50.19,23,53.4393,True,False,False,False,187.198,False,False,False,"InChI=1S/C11H9NO2/c1-7-4-5-9(11(13)14)8-3-2-6-12-10(7)8/h2-6H,1H3,(H,13,14)",QJXFWYXZXLRASZ-UHFFFAOYSA-N,12950783,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QM-1295,NONE,NONE,NONE,NONE,NONE
CN(C)c1ccc([N+](=O)[O-])nc1,1.0558,0,4,4,59.27,21,45.2184,True,False,False,False,167.168,False,False,False,"InChI=1S/C7H9N3O2/c1-9(2)6-3-4-7(8-5-6)10(11)12/h3-5H,1-2H3",PDOHFLCDPWIDHH-UHFFFAOYSA-N,21897368,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/38772-04-2.html
N=C(N)NCc1ccncc1,0.06467,3,2,2,74.79,21,42.9908,True,False,False,False,150.185,False,False,False,"InChI=1S/C7H10N4/c8-7(9)11-5-6-1-3-10-4-2-6/h1-4H,5H2,(H4,8,9,11)",GBLIODJTYTUZIW-UHFFFAOYSA-N,14049909,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr01957?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
CCOC(=O)c1ccncc1O,0.9639,1,4,4,59.42,21,41.8583,True,False,False,False,167.164,False,False,False,"InChI=1S/C8H9NO3/c1-2-12-8(11)6-3-4-9-5-7(6)10/h3-5,10H,2H2,1H3",XIBQCRQYVCFUFO-UHFFFAOYSA-N,12326192,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-0365,https://www.sigmaaldrich.com/catalog/product/aldrich/cds009778?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/18342-97-7.html
O=C(O)c1ccccc1-c1cccnc1,2.4468,1,3,2,50.19,24,56.6323,True,False,False,False,199.209,False,False,False,"InChI=1S/C12H9NO2/c14-12(15)11-6-2-1-5-10(11)9-4-3-7-13-8-9/h1-8H,(H,14,15)",DRGNPLUCFXKUAL-UHFFFAOYSA-N,2760505,"['Combi-Blocks', 'Sigma-Aldrich', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-3042,https://www.sigmaaldrich.com/catalog/product/aldrich/cds010401?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/134363-45-4.html
COC(=O)c1ccnc(N)c1[N+](=O)[O-],0.3586,1,6,4,108.35,21,46.6433,True,False,False,False,197.15,False,False,False,"InChI=1S/C7H7N3O4/c1-14-7(11)4-2-3-9-6(8)5(4)10(12)13/h2-3H,1H3,(H2,8,9)",UFDPDNJTFWOYLU-UHFFFAOYSA-N,91654564,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1803592-31-5.html
O=Cc1ccc(Oc2cccnc2)cc1,2.6864,0,3,3,39.19,24,56.1405,True,False,False,False,199.209,False,False,False,InChI=1S/C12H9NO2/c14-9-10-3-5-11(6-4-10)15-12-2-1-7-13-8-12/h1-9H,VNZCKMVWWJJZIL-UHFFFAOYSA-N,4677419,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-1685,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/87626-41-3.html
COc1ccc(C)nc1[N+](=O)[O-],1.30682,0,4,4,65.26,20,42.1804,True,False,False,False,168.152,False,False,False,"InChI=1S/C7H8N2O3/c1-5-3-4-6(12-2)7(8-5)9(10)11/h3-4H,1-2H3",YEEJSIYKPVLUKN-UHFFFAOYSA-N,2727965,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-4803,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/24015-98-3.html
Cc1ccc(Cl)c2ncccc12,3.19662,0,1,1,12.89,20,51.49,True,False,False,False,177.634,False,False,False,"InChI=1S/C10H8ClN/c1-7-4-5-9(11)10-8(7)3-2-6-12-10/h2-6H,1H3",HWLMKLASYACBEA-UHFFFAOYSA-N,14849235,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QA-1613,NONE,NONE,NONE,NONE,NONE
Cc1ccc(CNC2CCC2)cn1,2.03212,1,2,4,24.92,29,53.4527,True,False,False,False,176.263,False,False,False,"InChI=1S/C11H16N2/c1-9-5-6-10(7-12-9)8-13-11-3-2-4-11/h5-7,11,13H,2-4,8H2,1H3",ZGMLAZIPFJOSLN-UHFFFAOYSA-N,62996880,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-6523,NONE,NONE,NONE,NONE,NONE
COc1cc(C)cnc1C=O,1.21112,0,3,4,39.19,20,40.9135,True,False,False,False,151.165,False,False,False,"InChI=1S/C8H9NO2/c1-6-3-8(11-2)7(5-10)9-4-6/h3-5H,1-2H3",YTARSRPYIBXFGJ-UHFFFAOYSA-N,83670795,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-2947,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1211528-72-1.html
NC(=O)c1cc(N)c2ncccc2c1,0.9159,2,3,2,82.0,23,54.6733,True,False,False,False,187.202,False,False,False,"InChI=1S/C10H9N3O/c11-8-5-7(10(12)14)4-6-2-1-3-13-9(6)8/h1-5H,11H2,(H2,12,14)",CALAXOYLLWFPLZ-UHFFFAOYSA-N,50989585,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1308644-45-2.html
CCOC(=O)c1ccncc1,1.2583,0,3,3,39.19,20,40.1935,True,False,False,False,151.165,False,False,False,"InChI=1S/C8H9NO2/c1-2-11-8(10)7-3-5-9-6-4-7/h3-6H,2H2,1H3",MCRPKBUFXAKDKI-UHFFFAOYSA-N,15291,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'Sigma-Aldrich', 'TCI (Tokyo Chemical Industry)', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-0258,https://www.sigmaaldrich.com/catalog/product/aldrich/104736?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/I0137/index.html,https://www.thermofisher.com/order/catalog/product/L03010.22,NONE,https://www.ambeed.com/products/1570-45-2.html
Nc1ccc(C(=O)N2CCCC2)cn1,0.8998,1,3,2,59.22,27,53.7869,True,False,False,False,191.234,False,False,False,"InChI=1S/C10H13N3O/c11-9-4-3-8(7-12-9)10(14)13-5-1-2-6-13/h3-4,7H,1-2,5-6H2,(H2,11,12)",ZTFAOFUUDQBEDE-UHFFFAOYSA-N,57035832,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QD-6858,NONE,NONE,NONE,NONE,NONE
Cc1cc(C)c2nccc(N)c2c1,2.43384,1,2,3,38.91,25,55.6294,True,False,False,False,172.231,False,False,False,"InChI=1S/C11H12N2/c1-7-5-8(2)11-9(6-7)10(12)3-4-13-11/h3-6H,1-2H3,(H2,12,13)",MWEAEUSVMYYGPK-UHFFFAOYSA-N,17039855,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-4752,https://www.sigmaaldrich.com/catalog/product/aldrich/cds003377?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE
Nc1cccc(Cc2ccccc2)n1,2.2546,1,2,3,38.91,26,57.8974,True,False,False,False,184.242,False,False,False,"InChI=1S/C12H12N2/c13-12-8-4-7-11(14-12)9-10-5-2-1-3-6-10/h1-8H,9H2,(H2,13,14)",HVYIQDPDESDLFU-UHFFFAOYSA-N,93902,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/57963-09-4.html
COC(=O)c1cnc(OC)c(N)c1,0.459,1,5,5,74.44,23,46.5409,True,False,False,False,182.179,False,False,False,"InChI=1S/C8H10N2O3/c1-12-7-6(9)3-5(4-10-7)8(11)13-2/h3-4H,9H2,1-2H3",MBHLSPAJNLINIC-UHFFFAOYSA-N,22145836,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QH-8664,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/59237-50-2.html
CCOC(=O)c1cccnc1S,1.547,1,4,4,39.19,21,47.4455,True,False,False,False,183.232,False,False,False,"InChI=1S/C8H9NO2S/c1-2-11-8(10)6-4-3-5-9-7(6)12/h3-5H,2H2,1H3,(H,9,12)",ZEVKOKUZDFFKHG-UHFFFAOYSA-N,16656049,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/178613-27-9.html
O=C(O)c1cnc2cccc(O)c2c1,1.6386,2,4,2,70.42,21,50.3671,True,False,False,False,189.17,False,False,False,"InChI=1S/C10H7NO3/c12-9-3-1-2-8-7(9)4-6(5-11-8)10(13)14/h1-5,12H,(H,13,14)",LJZUCCGYBXJMDF-UHFFFAOYSA-N,136107613,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-8924,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/911108-90-2.html
Cc1cc2cc(O)ccc2cn1,2.24882,1,2,2,33.12,21,48.1448,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-7-4-9-5-10(12)3-2-8(9)6-11-7/h2-6,12H,1H3",SGMNYHIVWXVNDA-UHFFFAOYSA-N,135563282,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/696575-22-1.html
O=C(O)c1ccc(-c2ccccc2)nc1,2.4468,1,3,2,50.19,24,56.6323,True,False,False,False,199.209,False,False,False,"InChI=1S/C12H9NO2/c14-12(15)10-6-7-11(13-8-10)9-4-2-1-3-5-9/h1-8H,(H,14,15)",DLFLQXUYRFIFOK-UHFFFAOYSA-N,120118,"['Combi-Blocks', 'TCI (Tokyo Chemical Industry)', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?YA-5925,https://www.sigmaaldrich.com/catalog/product/aldrich/cvt00051?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,https://www.tcichemicals.com/p/P2454,NONE,NONE,https://www.ambeed.com/products/29051-44-3.html
COC(=O)c1cc([N+](=O)[O-])cnc1O,0.482,1,6,4,102.56,20,43.8957,True,False,False,False,198.134,False,False,False,"InChI=1S/C7H6N2O5/c1-14-7(11)5-2-4(9(12)13)3-8-6(5)10/h2-3H,1H3,(H,8,10)",DLMMETCUQGSGOK-UHFFFAOYSA-N,7204882,"['Combi-Blocks', 'Ambeed', 'Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?YC-0322,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/856579-28-7.html
O=[N+]([O-])c1ccc(O)c2cccnc12,1.8486,1,4,2,76.26,20,50.0622,True,False,False,False,190.158,False,False,False,"InChI=1S/C9H6N2O3/c12-8-4-3-7(11(13)14)9-6(8)2-1-5-10-9/h1-5,12H",GBFQOBPPJULZSN-UHFFFAOYSA-N,5297354,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JH-8747,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/129717-35-7.html
Cc1ccnc(-n2nccc2N)c1,1.15792,1,4,3,56.73,23,50.5084,True,False,False,False,174.207,False,False,False,"InChI=1S/C9H10N4/c1-7-2-4-11-9(6-7)13-8(10)3-5-12-13/h2-6H,10H2,1H3",DKLPWHGNIJCMIX-UHFFFAOYSA-N,61733476,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1250693-08-3.html
OCc1ccc2cc(Cl)ncc2c1,2.3805,1,2,2,33.12,21,52.6758,True,False,False,False,193.633,False,False,False,"InChI=1S/C10H8ClNO/c11-10-4-8-2-1-7(6-13)3-9(8)5-12-10/h1-5,13H,6H2",SJOKSEZKMUBNFY-UHFFFAOYSA-N,74892532,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QD-0012,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1820687-50-0.html
O=C1CC(c2ccncc2)CN1,0.6851,1,2,1,41.99,22,44.6047,True,False,False,False,162.192,False,False,False,"InChI=1S/C9H10N2O/c12-9-5-8(6-11-9)7-1-3-10-4-2-7/h1-4,8H,5-6H2,(H,11,12)",NGECHVBQXAJIFW-UHFFFAOYSA-N,62074692,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-7411,NONE,NONE,NONE,NONE,NONE
O=C(O)Cc1cc2ccccn2n1,0.9614,1,4,2,54.6,21,46.5318,True,False,False,False,176.175,False,False,False,"InChI=1S/C9H8N2O2/c12-9(13)6-7-5-8-3-1-2-4-11(8)10-7/h1-5H,6H2,(H,12,13)",QPSLGXZIFPDADL-UHFFFAOYSA-N,58438481,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-9202,NONE,NONE,NONE,NONE,NONE
N#Cc1cc2c(cn1)[nH]c1ccccc12,2.58778,1,2,0,52.47,22,58.3147,True,False,False,False,193.209,False,False,False,"InChI=1S/C12H7N3/c13-6-8-5-10-9-3-1-2-4-11(9)15-12(10)7-14-8/h1-5,7,15H",RYLDZJANGRBUGW-UHFFFAOYSA-N,20059982,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-9777,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/83911-48-2.html
Cc1cncc(C(=O)NN)c1,-0.00648,2,3,3,68.01,20,40.6276,True,False,False,False,151.169,False,False,False,"InChI=1S/C7H9N3O/c1-5-2-6(4-9-3-5)7(11)10-8/h2-4H,8H2,1H3,(H,10,11)",NAVCFSQHLVLTQF-UHFFFAOYSA-N,2823222,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-5788,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/808127-97-1.html
Cc1cc2ccccc2nc1C=O,2.35572,0,2,2,29.96,22,51.8675,True,False,False,False,171.199,False,False,False,"InChI=1S/C11H9NO/c1-8-6-9-4-2-3-5-10(9)12-11(8)7-13/h2-7H,1H3",PJEIWNDQRUDUBL-UHFFFAOYSA-N,22832126,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/408523-30-8.html
CN(C)c1cccc(C(=O)O)n1,0.8458,1,4,4,53.43,22,45.5233,True,False,False,False,166.18,False,False,False,"InChI=1S/C8H10N2O2/c1-10(2)7-5-3-4-6(9-7)8(11)12/h3-5H,1-2H3,(H,11,12)",JKGDTVHJRLJIIR-UHFFFAOYSA-N,53408411,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/30721-88-1.html
